Symbol;ParamA;ParamB;Length;Phase;Trades;WinRate;AvgPnL;ProfitFactor;MaxDrawdown;FinalEquity;Direction;MinHoldDays;ATRStopMult;MinHoldBars;MaxHoldBars
ZEC/USDC;50;0;50;0;57;0,3684210526315789;22,275894320891137;2,128762055732024;160,6767011584452;17269,725976290796;Short;0;None;0;0
ZEC/USDC;50;0;50;0;57;0,3684210526315789;21,884966277102297;2,087032127644679;156,2756725741874;17247,443077794822;Short;0;1.5;0;0
ZEC/USDC;20;-50;20;-50;67;0,582089552238806;18,249666480357003;2,019145640592293;197,5286315271478;17222,727654183935;Short;2;1.5;48;4
ZEC/USDC;20;-50;20;-50;66;0,5757575757575758;18,293911385254717;2,1242606121788534;183,11765585538888;17207,398151426816;Short;2;None;48;4
ZEC/USDC;50;-50;50;-50;56;0,39285714285714285;21,071585178725854;2,0704706531535595;160,62885436711258;17180,008770008644;Short;0;None;0;0
ZEC/USDC;50;-50;50;-50;56;0,39285714285714285;20,67574343633284;2,0293191943880653;156,22913633438475;17157,841632434633;Short;0;1.5;0;0
ZEC/USDC;20;-50;20;-50;85;0,5058823529411764;13,523391934879767;1,8809138241637897;161,57286965571257;17149,488314464787;Short;0;None;0;3
ZEC/USDC;30;50;30;50;63;0,5555555555555556;17,97912654942082;2,207399394229636;181,47055607135917;17132,684972613504;Short;2;None;48;4
ZEC/USDC;20;-50;20;-50;85;0,5058823529411764;13,207343929821327;1,8431460259925672;157,14729449348488;17122,62423403481;Short;0;1.5;0;3
ZEC/USDC;20;-50;20;-50;85;0,47058823529411764;12,846014314030045;1,8225634011493963;177,18912181759515;17091,91121669254;Short;0;None;0;4
ZEC/USDC;20;-50;20;-50;77;0,5844155844155844;14,112035050183389;2,0309478296567045;144,5785840318349;17086,626698864126;Short;2;None;48;2
ZEC/USDC;30;-50;30;-50;56;0,5714285714285714;19,399778783649953;2,1091039458440766;291,5914563575898;17086,387611884405;Short;2;1.5;48;5
ZEC/USDC;30;50;30;50;64;0,5625;16,973595010839524;1,9666867116471107;195,751908442704;17086,31008069373;Short;2;1.5;48;4
ZEC/USDC;20;-50;20;-50;85;0,4588235294117647;12,72445163067569;1,7970626035932085;176,76366759423945;17081,578388607446;Short;0;None;0;5
ZEC/USDC;20;-50;20;-50;85;0,47058823529411764;12,531027397591519;1,7867099566394962;176,12135376273363;17065,137328795267;Short;0;1.5;0;4
ZEC/USDC;30;50;30;50;70;0,6142857142857143;15,136531196481554;1,8904117945586842;181,63579413501793;17059,557183753714;Short;2;None;48;3
ZEC/USDC;20;-50;20;-50;85;0,4588235294117647;12,409655137977108;1,7625707945799745;174,60250962865757;17054,820686728064;Short;0;1.5;0;5
ZEC/USDC;30;0;30;0;63;0,5396825396825397;16,320154502541367;1,8317434802842674;302,93591323598594;17028,169733660106;Short;2;1.5;48;4
ZEC/USDC;30;0;30;0;62;0,532258064516129;16,338925836403888;1,9118726930409555;299,3182990065361;17013,01340185704;Short;2;None;48;4
ZEC/USDC;30;50;30;50;70;0,6142857142857143;14,43112556531651;1,845274061524895;155,0360726363724;17010,178789572157;Short;2;1.5;48;3
ZEC/USDC;50;-50;50;-50;50;0,66;20,08525764697502;2,9346200468226735;70,24165294737759;17004,26288234875;Short;2;None;48;2
ZEC/USDC;30;0;30;0;77;0,4675324675324675;12,941064781747816;1,8031919740883953;216,959894266638;16996,46198819458;Short;0;None;0;4
ZEC/USDC;30;-50;30;-50;55;0,5818181818181818;18,008261695674552;2,0159543478970137;415,9165914126861;16990,454393262105;Short;2;None;48;5
ZEC/USDC;20;-50;20;-50;73;0,589041095890411;13,565786640497116;1,7211670798550753;197,24808943726384;16990,302424756293;Short;2;None;48;3
ZEC/USDC;50;0;50;0;44;0,5909090909090909;22,296400750809436;2,325564786529744;245,20456395440488;16981,04163303561;Short;2;None;48;5
ZEC/USDC;30;0;30;0;77;0,4675324675324675;12,59529374302853;1,76546996329726;235,96618640545785;16969,837618213198;Short;0;1.5;0;4
ZEC/USDC;30;0;30;0;58;0,6206896551724138;16,493389246772498;1,8987705867703284;458,7672631935711;16956,616576312812;Short;2;None;48;5
ZEC/USDC;20;-50;20;-50;85;0,4588235294117647;11,250044662379164;1,703198740760311;176,76366759423945;16956,25379630222;Short;0;None;0;0
ZEC/USDC;30;0;30;0;71;0,6056338028169014;13,395535906068874;1,9778027379324112;211,12818575375422;16951,083049330904;Short;2;None;48;2
ZEC/USDC;30;-50;30;-50;58;0,5689655172413793;16,353486424826972;1,9344377290370525;298,57697666059903;16948,50221263997;Short;2;1.5;48;4
ZEC/USDC;50;0;50;0;46;0,5652173913043478;20,567815308041414;2,086402585621522;182,75097338197884;16946,119504169914;Short;2;1.5;48;5
ZEC/USDC;20;-50;20;-50;73;0,589041095890411;12,902731225052642;1,684287893838418;196,84894589680334;16941,899379428836;Short;2;1.5;48;3
ZEC/USDC;20;-50;20;-50;85;0,5176470588235295;11,06643773656962;1,7241672139656838;162,28004657995552;16940,647207608425;Short;0;None;0;2
ZEC/USDC;30;0;30;0;77;0,44155844155844154;12,198028177395615;1,7347651667553707;214,7071235587391;16939,24816965947;Short;0;None;0;5
ZEC/USDC;20;0;20;0;84;0,5595238095238095;11,16631964018946;1,846829118783582;145,96950261281745;16937,970849775924;Short;2;None;48;2
ZEC/USDC;30;50;30;50;81;0,49382716049382713;11,494600404387576;1,7467936810549745;161,57286965571257;16931,062632755387;Short;0;None;0;3
ZEC/USDC;50;0;50;0;52;0,6153846153846154;17,894071779604687;2,551102432672276;109,95842168208401;16930,49173253945;Short;2;None;48;2
ZEC/USDC;30;0;30;0;77;0,44155844155844154;12,078875384148187;1,6841597587759598;215,64088311570595;16930,073404579423;Short;0;None;0;0
ZEC/USDC;20;-50;20;-50;85;0,4588235294117647;10,93755777721269;1,6707361158583431;174,7160537867312;16929,69241106309;Short;0;1.5;0;0
ZEC/USDC;30;50;30;50;75;0,5866666666666667;12,314831892495349;1,882391390566741;161,95267591383163;16923,61239193715;Short;2;None;48;2
ZEC/USDC;20;-50;20;-50;85;0,5176470588235295;10,75423846530345;1,689809776691062;157,83510142920568;16914,11026955081;Short;0;1.5;0;2
ZEC/USDC;20;0;20;0;68;0,5147058823529411;13,428670750371218;1,709110179195568;282,01554983264214;16913,14961102525;Short;2;1.5;48;4
ZEC/USDC;30;0;30;0;60;0,6;15,217955443756345;1,7762486929948462;350,02476311837745;16913,07732662537;Short;2;1.5;48;5
ZEC/USDC;30;0;30;0;77;0,44155844155844154;11,853421079823475;1,6997124852580496;233,51606669745524;16912,7134231464;Short;0;1.5;0;5
ZEC/USDC;30;-50;30;-50;57;0,5614035087719298;15,966717802279852;1,996889564228086;273,80370636652515;16910,102914729952;Short;2;None;48;4
ZEC/USDC;20;0;20;0;67;0,5074626865671642;13,54228564780449;1,7868626415841762;287,526261516261;16907,333138402897;Short;2;None;48;4
ZEC/USDC;30;0;30;0;77;0,44155844155844154;11,734454935306468;1,652078572245264;234,53162619716022;16903,5530300186;Short;0;1.5;0;0
ZEC/USDC;30;50;30;50;81;0,4444444444444444;11,144684872003209;1,7055114034853476;176,76366759423945;16902,71947463225;Short;0;None;0;5
ZEC/USDC;30;50;30;50;81;0,4567901234567901;11,050256929942343;1,703979425410495;177,18912181759515;16895,070811325317;Short;0;None;0;4
ZEC/USDC;30;0;30;0;77;0,5064935064935064;11,618247918861856;1,7395776389847;216,05691759823094;16894,605089752367;Short;0;None;0;3
ZEC/USDC;50;-50;50;-50;45;0,6;19,83759260312341;2,1582643099702308;166,06409096890638;16892,69166714056;Short;2;1.5;48;4
ZEC/USDC;30;50;30;50;81;0,49382716049382713;10,851074465114243;1,6777713553312164;157,14729449348488;16878,937031674253;Short;0;1.5;0;3
ZEC/USDC;50;0;50;0;57;0,5614035087719298;15,30470556351715;2,215564165356114;156,64258698651247;16872,36821712048;Short;0;1.5;0;2
ZEC/USDC;30;-50;30;-50;72;0,4166666666666667;12,097046377104633;1,669950090771454;212,66265701001612;16870,987339151525;Short;0;None;0;5
ZEC/USDC;50;-50;50;-50;43;0,5813953488372093;20,206976596609902;2,1494359223023154;147,4693410765576;16868,89999365423;Short;2;1.5;48;5
ZEC/USDC;30;0;30;0;77;0,5064935064935064;11,274549027016404;1,702468446403672;234,98410646124466;16868,140275080266;Short;0;1.5;0;3
ZEC/USDC;50;0;50;0;57;0,5614035087719298;15,222422138977988;2,201902168598264;161,05394859823355;16867,678061921742;Short;0;None;0;2
ZEC/USDC;20;-50;20;-50;77;0,5714285714285714;11,255690254004195;1,7779337908565964;144,20385730019552;16866,688149558315;Short;2;1.5;48;2
ZEC/USDC;30;-50;30;-50;72;0,4166666666666667;11,986595307375033;1,6226920076043139;214,6145607995095;16863,034862130993;Short;0;None;0;0
ZEC/USDC;50;0;50;0;19;0,42105263157894735;45,40810249379399;1,8625017803915942;369,48183124999196;16862,753947382087;Short;2;1.5;48;0
