Zeit;Entry;ExitZeit;ExitPreis;Stake;Fees;ExitReason;PnL (USD);Equity;Direction;MinHoldDays;MaxHoldBars;BarsHeld
2025-10-05 19:00:00+02:00;18,96143913269043;2025-10-07 21:00:00+02:00;18,8096866607666;2000,0;4,0;Trend flip;12,006429771693817;16012,006429771694;Short;2;0,0;50,0
2025-10-08 01:00:00+02:00;18,755407333374023;2025-10-10 05:00:00+02:00;19,37262535095215;2001,5008037214618;4,003001607442924;Trend flip;-69,86999859106683;15942,136431180628;Short;2;0,0;52,0
2025-10-11 03:00:00+02:00;14,714786529541016;2025-10-13 03:00:00+02:00;16,486852645874023;1992,7670538975785;3,985534107795157;Trend flip;-243,9696457948575;15698,16678538577;Short;2;0,0;48,0
2025-10-14 14:00:00+02:00;15,925779342651367;2025-10-16 23:00:00+02:00;14,89254379272461;1962,2708481732213;3,924541696346443;Trend flip;123,38401603857204;15821,550801424342;Short;2;0,0;57,0
2025-10-17 00:00:00+02:00;14,784807205200195;2025-10-19 05:00:00+02:00;14,448663711547852;1977,6938501780428;3,9553877003560856;Trend flip;41,008940271386344;15862,559741695728;Short;2;0,0;53,0
2025-10-19 07:00:00+02:00;14,366884231567385;2025-10-21 09:00:00+02:00;15,53260326385498;1982,819967711966;3,965639935423932;Trend flip;-164,85027829584223;15697,709463399886;Short;2;0,0;50,0
2025-10-21 15:00:00+02:00;15,40039348602295;2025-10-23 17:00:00+02:00;15,024670600891112;1962,2136829249857;3,9244273658499718;Trend flip;43,94763427094229;15741,657097670828;Short;2;0,0;50,0
2025-10-28 03:00:00+01:00;15,654025077819824;2025-10-30 21:00:00+01:00;14,433331489562988;1967,7071372088535;3,935414274417707;Trend flip;149,50547227184236;15891,162569942671;Short;2;0,0;55,0
2025-10-31 22:00:00+01:00;14,857270240783691;2025-11-03 08:00:00+01:00;14,01980972290039;1986,395321242834;3,972790642485668;Trend flip;107,99445687264344;15999,157026815315;Short;2;0,0;58,0
2025-11-03 10:00:00+01:00;13,889144897460938;2025-11-05 12:00:00+01:00;12,919937133789062;1999,8946283519144;3,999789256703829;Trend flip;135,5562031844648;16134,713229999781;Short;2;0,0;50,0
2025-11-06 13:00:00+01:00;12,831247329711914;2025-11-08 18:00:00+01:00;13,23586082458496;2016,8391537499726;4,033678307499946;Trend flip;-67,63157472603096;16067,08165527375;Short;2;0,0;53,0
2025-11-09 01:00:00+01:00;13,267474174499512;2025-11-11 11:00:00+01:00;13,907734870910645;2008,3852069092188;4,0167704138184375;Trend flip;-100,93726140742694;15966,144393866323;Short;2;0,0;58,0
2025-11-11 13:00:00+01:00;13,867759704589844;2025-11-13 22:00:00+01:00;12,25343894958496;1995,7680492332904;3,991536098466581;Trend flip;228,33220275219878;16194,476596618522;Short;2;0,0;57,0
2025-11-14 05:00:00+01:00;12,19314956665039;2025-11-16 15:00:00+01:00;12,146295547485352;2024,3095745773153;4,04861914915463;Trend flip;3,7300961929941057;16198,206692811516;Short;2;0,0;58,0
2025-11-16 16:00:00+01:00;11,892467498779297;2025-11-18 16:00:00+01:00;11,834309577941896;2024,7758366014396;4,049551673202879;Trend flip;5,85224144337576;16204,058934254892;Short;2;0,0;48,0
2025-11-19 12:00:00+01:00;11,562170028686523;2025-11-21 13:00:00+01:00;10,47258758544922;2025,5073667818615;4,051014733563723;Trend flip;186,82641225615592;16390,885346511048;Short;2;0,0;49,0
2025-11-21 16:00:00+01:00;10,338579177856444;2025-11-23 16:00:00+01:00;11,01150608062744;2048,860668313881;4,097721336627762;Trend flip;-137,45583950926758;16253,42950700178;Short;2;0,0;48,0
2025-11-24 13:00:00+01:00;10,78908920288086;2025-11-26 14:00:00+01:00;11,17398738861084;2031,6786883752225;4,063357376750445;Trend flip;-76,54301033328414;16176,886496668496;Short;2;0,0;49,0
2025-11-26 16:00:00+01:00;11,08238697052002;2025-11-28 20:00:00+01:00;11,384273529052734;2022,110812083562;4,0442216241671245;Trend flip;-59,12694664139829;16117,759550027098;Short;2;0,0;52,0
2025-11-28 22:00:00+01:00;11,32191562652588;2025-12-01 19:00:00+01:00;10,24756145477295;2014,7199437533873;4,029439887506775;Trend flip;187,15046710756636;16304,910017134665;Short;2;0,0;49,0
2025-12-02 02:00:00+01:00;10,383026123046877;2025-12-04 08:00:00+01:00;12,46767520904541;2038,1137521418332;4,076227504283667;Trend flip;-413,2779303809328;15891,632086753732;Short;2;0,0;54,0
2025-12-04 11:00:00+01:00;12,435937881469728;2025-12-06 15:00:00+01:00;11,893828392028809;1986,4540108442166;3,972908021688433;Trend flip;82,6209283162393;15974,253015069971;Short;2;0,0;52,0
2025-12-07 12:00:00+01:00;11,85808277130127;2025-12-09 12:00:00+01:00;11,795076370239258;1996,7816268837464;3,9935632537674928;Trend flip;6,616079674444887;15980,869094744416;Short;2;0,0;48,0
2025-12-09 14:00:00+01:00;11,76929759979248;2025-12-11 18:00:00+01:00;11,538422584533691;1997,608636843052;3,995217273686104;Trend flip;35,19131196492882;16016,060406709345;Short;2;0,0;52,0
