Zeit;Entry;ExitZeit;ExitPreis;Stake;Fees;ExitReason;PnL (USD);Equity;Direction;MinHoldDays;MaxHoldBars;BarsHeld
2025-10-06 02:00:00+02:00;0,0992693156003952;2025-10-06 04:00:00+02:00;0,1009120047092437;2000,0;4,0;Time exit (2 bars);-37,09560661143438;15962,904393388566;Short;2;2;2
2025-10-07 08:00:00+02:00;0,1014965623617172;2025-10-07 10:00:00+02:00;0,1011399701237678;1995,3630491735707;3,9907260983471415;Time exit (2 bars);3,019668723603183;15965,92406211217;Short;2;2;2
2025-10-07 16:00:00+02:00;0,100552923977375;2025-10-07 18:00:00+02:00;0,0996389165520668;1995,7405077640212;3,9914810155280427;Time exit (2 bars);14,149429968772226;15980,073492080943;Short;2;2;2
2025-10-07 23:00:00+02:00;0,0982826575636863;2025-10-08 01:00:00+02:00;0,0972050875425338;1997,5091865101178;3,9950183730202355;Time exit (2 bars);17,905651284444417;15997,979143365386;Short;2;2;2
2025-10-08 05:00:00+02:00;0,0963810607790947;2025-10-08 07:00:00+02:00;0,0970629677176475;1999,7473929206733;3,9994947858413465;Time exit (2 bars);-18,147934443617544;15979,831208921769;Short;2;2;2
2025-10-08 13:00:00+02:00;0,0974079817533493;2025-10-08 15:00:00+02:00;0,0972193852066993;1997,478901115221;3,9949578022304424;Time exit (2 bars);-0,12753733035911274;15979,70367159141;Short;2;2;2
2025-10-09 15:00:00+02:00;0,096810407936573;2025-10-09 17:00:00+02:00;0,0954157561063766;1997,4629589489261;3,9949259178978522;Time exit (2 bars);24,780548029828587;16004,484219621238;Short;2;2;2
2025-10-11 20:00:00+02:00;0,0690663531422615;2025-10-11 22:00:00+02:00;0,064803622663021;2000,5605274526547;4,001121054905309;Time exit (2 bars);119,47217596965868;16123,956395590896;Short;2;2;2
2025-10-14 14:00:00+02:00;0,0707358345389366;2025-10-14 16:00:00+02:00;0,0727651193737983;2015,494549448862;4,030989098897724;Time exit (2 bars);-61,85193021879982;16062,104465372096;Short;2;2;2
2025-10-15 21:00:00+02:00;0,0711760073900222;2025-10-15 23:00:00+02:00;0,0701153501868248;2007,763058171512;4,0155261163430245;Time exit (2 bars);25,903942930213486;16088,00840830231;Short;2;2;2
