Zeit;Entry;ExitZeit;ExitPreis;Stake;Fees;ExitReason;PnL (USD);Equity;Direction;MinHoldDays;MaxHoldBars;BarsHeld
2025-11-16 23:00:00+01:00;685,97;2025-11-17 04:00:00+01:00;695,52;2000,0;4,0;Trend flip;23,84378325582738;16023,843783255827;Long;0;0;5
2025-11-19 00:00:00+01:00;625,1;2025-11-19 01:00:00+01:00;608,18;2002,9804729069783;4,005960945813957;Trend flip;-58,22197374630383;15965,621809509523;Long;0;0;1
2025-11-19 15:00:00+01:00;637,55;2025-11-19 16:00:00+01:00;624,7;1995,7027261886903;3,9914054523773808;Trend flip;-44,21535656448543;15921,406452945037;Long;0;0;1
2025-11-19 18:00:00+01:00;630,42;2025-11-19 20:00:00+01:00;622,02;1990,1758066181296;3,9803516132362593;Trend flip;-30,498350368974094;15890,908102576062;Long;0;0;2
2025-11-19 21:00:00+01:00;652,5;2025-11-20 07:00:00+01:00;682,8;1986,3635128220078;3,9727270256440157;Trend flip;88,26760161574562;15979,175704191808;Long;0;0;10
2025-11-20 13:00:00+01:00;688,59;2025-11-20 16:00:00+01:00;686,63;1997,396963023976;3,994793926047952;Trend flip;-9,680177169381526;15969,495527022427;Long;0;0;3
2025-11-20 19:00:00+01:00;696,96;2025-11-20 20:00:00+01:00;689,67;1996,1869408778034;3,992373881755607;Trend flip;-24,871911873891943;15944,623615148535;Long;0;0;1
2025-11-21 06:00:00+01:00;660,06;2025-11-21 10:00:00+01:00;659,8;1993,077951893567;3,986155903787134;Trend flip;-4,7712364532709834;15939,852378695265;Long;0;0;4
2025-11-23 10:00:00+01:00;580,68;2025-11-23 11:00:00+01:00;570,04;1992,481547336908;3,9849630946738164;Trend flip;-40,493889979816544;15899,358488715448;Long;0;0;1
2025-11-23 13:00:00+01:00;574,11;2025-11-23 14:00:00+01:00;571,33;1987,419811089431;3,974839622178862;Trend flip;-13,598478079667087;15885,76001063578;Long;0;0;1
2025-11-23 15:00:00+01:00;574,16;2025-11-23 17:00:00+01:00;571,4;1985,7200013294726;3,9714400026589454;Trend flip;-13,51684059425245;15872,243170041527;Long;0;0;2
2025-11-23 18:00:00+01:00;575,4;2025-11-23 23:00:00+01:00;592,8;1984,030396255191;3,9680607925103817;Trend flip;56,02868737370491;15928,271857415231;Long;0;0;5
2025-11-24 03:00:00+01:00;581,55;2025-11-24 05:00:00+01:00;569,45;1991,033982176904;3,9820679643538077;Trend flip;-45,40844778438709;15882,863409630845;Long;0;0;2
2025-11-24 14:00:00+01:00;542,9;2025-11-24 20:00:00+01:00;561,78;1985,3579262038556;3,9707158524077113;Trend flip;65,07249219093137;15947,935901821776;Long;0;0;6
2025-11-25 21:00:00+01:00;499,31;2025-11-26 05:00:00+01:00;508,99;1993,491987727722;3,9869839754554444;Trend flip;34,66035423368189;15982,596256055458;Long;0;0;8
2025-11-26 14:00:00+01:00;505,76;2025-11-26 15:00:00+01:00;498,88;1997,8245320069323;3,9956490640138647;Trend flip;-31,172635737945544;15951,423620317513;Long;0;0;1
2025-11-26 16:00:00+01:00;503,04;2025-11-26 20:00:00+01:00;513,8;1993,9279525396892;3,9878559050793783;Trend flip;38,66216152758387;15990,085781845097;Long;0;0;4
2025-11-26 21:00:00+01:00;520,93;2025-11-27 04:00:00+01:00;518,5;1998,760722730637;3,9975214454612744;Trend flip;-13,321208997023573;15976,764572848073;Long;0;0;7
2025-11-29 09:00:00+01:00;468,43;2025-11-29 12:00:00+01:00;464,2;1997,0955716060091;3,9941911432120185;Trend flip;-22,028292861491064;15954,736279986582;Long;0;0;3
2025-11-29 21:00:00+01:00;457,99;2025-11-29 23:00:00+01:00;456,16;1994,3420349983228;3,9886840699966455;Trend flip;-11,957517284798058;15942,778762701784;Long;0;0;2
2025-11-30 00:00:00+01:00;460,64;2025-11-30 03:00:00+01:00;462,83;1992,847345337723;3,9856946906754462;Trend flip;5,488809664763963;15948,267572366549;Long;0;0;3
2025-11-30 08:00:00+01:00;461,33;2025-11-30 10:00:00+01:00;456,72;1993,5334465458186;3,987066893091637;Trend flip;-23,908141153547575;15924,359431213;Long;0;0;2
2025-12-02 14:00:00+01:00;332,37;2025-12-02 18:00:00+01:00;342,24;1990,544928901625;3,98108985780325;Trend flip;55,1297758889821;15979,489207101982;Long;0;0;4
2025-12-03 05:00:00+01:00;327,42;2025-12-03 11:00:00+01:00;328,59;1997,4361508877478;3,9948723017754957;Trend flip;3,1427500076087296;15982,63195710959;Long;0;0;6
2025-12-03 12:00:00+01:00;335,15;2025-12-03 15:00:00+01:00;333,57;1997,8289946386988;3,995657989277398;Trend flip;-13,41403725685643;15969,217919852734;Long;0;0;3
2025-12-03 17:00:00+01:00;343,31;2025-12-03 21:00:00+01:00;344,56;1996,1522399815917;3,9923044799631837;Trend flip;3,275734027441173;15972,493653880176;Long;0;0;4
2025-12-04 02:00:00+01:00;345,52;2025-12-04 11:00:00+01:00;359,7;1996,561706735022;3,993123413470044;Trend flip;77,94495542857274;16050,438609308749;Long;0;0;9
2025-12-04 12:00:00+01:00;368,97;2025-12-04 13:00:00+01:00;364,52;2006,3048261635936;4,012609652327187;Trend flip;-28,209851911665567;16022,228757397083;Long;0;0;1
2025-12-04 21:00:00+01:00;364,46;2025-12-04 22:00:00+01:00;358,81;2002,7785946746353;4,005557189349271;Trend flip;-35,05340622603819;15987,175351171045;Long;0;0;1
2025-12-04 23:00:00+01:00;364,36;2025-12-05 06:00:00+01:00;385,73;1998,3969188963806;3,996793837792761;Trend flip;113,21075407310762;16100,386105244152;Long;0;0;7
2025-12-05 07:00:00+01:00;392,74;2025-12-05 10:00:00+01:00;386,81;2012,548263155519;4,025096526311038;Trend flip;-34,41265878254224;16065,973446461609;Long;0;0;3
2025-12-07 11:00:00+01:00;341,39;2025-12-07 15:00:00+01:00;339,66;2008,246680807701;4,016493361615402;Trend flip;-14,193319741407564;16051,780126720201;Long;0;0;4
2025-12-07 18:00:00+01:00;346,73;2025-12-07 22:00:00+01:00;339,92;2006,4725158400252;4,012945031680051;Trend flip;-43,42135455168287;16008,358772168518;Long;0;0;4
2025-12-08 00:00:00+01:00;342,76;2025-12-08 13:00:00+01:00;383,04;2001,0448465210648;4,002089693042129;Trend flip;231,15395657218295;16239,512728740701;Long;0;0;13
2025-12-08 15:00:00+01:00;407,69;2025-12-08 19:00:00+01:00;410,81;2029,9390910925877;4,059878182185176;Trend flip;11,47498890851826;16250,98771764922;Long;0;0;4
2025-12-08 22:00:00+01:00;416,16;2025-12-09 00:00:00+01:00;405,44;2031,3734647061524;4,062746929412305;Trend flip;-56,389552825341774;16194,598164823878;Long;0;0;2
