Symbol;ParamA;ParamB;Length;Phase;Trades;WinRate;AvgPnL;ProfitFactor;MaxDrawdown;FinalEquity;Direction;MinHoldDays;ATRStopMult;MinHoldBars;MaxHoldBars
LINK/EUR;50;50;50;50;36;0,5555555555555556;5,354290882328225;1,5063301757533383;112,40808068620754;16192,754471763814;Long;2;None;48;4
LINK/EUR;50;50;50;50;36;0,5555555555555556;5,345319016497451;1,504437814573656;110,64589006694587;16192,431484593906;Long;2;1.5;48;4
LINK/EUR;20;-50;20;-50;44;0,4772727272727273;4,287894403849487;1,3861386061568957;81,60071985509967;16188,667353769382;Long;2;1.5;48;5
LINK/EUR;20;-50;20;-50;42;0,5;4,320618605780053;1,36661757302165;126,76168451008562;16181,465981442761;Long;2;None;48;5
LINK/EUR;20;-50;20;-50;44;0,4090909090909091;3,899651983831113;1,3939222092861667;152,52324327934366;16171,584687288567;Long;2;None;48;4
LINK/EUR;20;-50;20;-50;45;0,4222222222222222;3,7979825593392498;1,379132312144005;152,70822710641914;16170,909215170259;Long;2;1.5;48;4
LINK/EUR;50;0;50;0;34;0,47058823529411764;4,477131818060879;1,4275213281786476;152,1800086208459;16152,22248181407;Long;2;None;48;4
LINK/EUR;30;0;30;0;41;0,4878048780487805;3,346125373358841;1,3068465918102963;137,88367466781165;16137,19114030771;Long;2;None;48;4
LINK/EUR;30;0;30;0;42;0,5;2,9204850909071935;1,2579023617322707;155,78072552457525;16122,6603738181;Long;2;1.5;48;4
LINK/EUR;50;0;50;0;35;0,4857142857142857;3,4910165136855205;1,304928819742989;166,67447058389553;16122,185577978991;Long;2;1.5;48;4
LINK/EUR;30;50;30;50;41;0,43902439024390244;2,9643141223659715;1,2200529620497698;126,76168451008562;16121,536879017003;Long;2;None;48;5
LINK/EUR;30;50;30;50;42;0,42857142857142855;2,8686704088797246;1,2175161408865265;111,94730682132104;16120,484157172954;Long;2;1.5;48;5
LINK/EUR;50;0;50;0;32;0,5;3,3669952712616986;1,2820191111960813;131,49637343756694;16107,743848680373;Long;2;None;48;5
LINK/EUR;30;0;30;0;39;0,46153846153846156;2,7534688006026373;1,2163467230238745;126,76168451008562;16107,385283223504;Long;2;None;48;5
LINK/EUR;50;50;50;50;36;0,4722222222222222;2,8294595694029585;1,2340882341380837;148,29006297154228;16101,860544498504;Long;2;1.5;48;5
LINK/EUR;30;-50;30;-50;39;0,48717948717948717;2,455277043682745;1,2258681360953414;123,56626498608239;16095,755804703624;Long;2;None;48;4
LINK/EUR;20;0;20;0;47;0,46808510638297873;2,029504435489514;1,158940920562436;126,61242863547523;16095,386708468006;Long;2;None;48;5
LINK/EUR;50;50;50;50;35;0,4857142857142857;2,5859202170624047;1,203219055264448;127,09470259407499;16090,507207597182;Long;2;None;48;5
LINK/EUR;30;-50;30;-50;41;0,4878048780487805;2,024101737033752;1,1840672515102855;131,74342116359185;16082,988171218387;Long;2;1.5;48;4
LINK/EUR;30;50;30;50;45;0,4444444444444444;1,8316815411499425;1,1461473774247757;191,27242817082515;16082,425669351742;Long;2;None;48;4
LINK/EUR;30;50;30;50;11;0,6363636363636364;7,384401927873412;1,2617940093669762;77,4329151589809;16081,228421206608;Long;2;None;48;0
LINK/EUR;50;0;50;0;42;0,40476190476190477;1,9094279680280286;1,1861099146711518;140,814155971766;16080,195974657176;Long;0;1.5;0;4
LINK/EUR;50;50;50;50;44;0,4318181818181818;1,8050216203306704;1,1765182709949493;132,90624643804222;16079,420951294545;Long;0;1.5;0;4
