Zeit;Entry;ExitZeit;ExitPreis;Stake;Fees;ExitReason;PnL (USD);Equity;Direction;MinHoldDays;MaxHoldBars;BarsHeld
2025-04-24 23:00:00+02:00;1,93218994140625;2025-04-25 04:00:00+02:00;1,910191774368286;3200,0;6,4;Time exit (5 bars);30,032305651199152;16030,032305651199;Short;2;5;5
2025-04-25 12:00:00+02:00;1,927897572517395;2025-04-25 17:00:00+02:00;1,9363409280776975;3206,0064611302396;6,412012922260479;Time exit (5 bars);-20,45293131223659;16009,579374338962;Short;2;5;5
2025-04-25 19:00:00+02:00;1,9221208095550537;2025-04-26 00:00:00+02:00;1,919186234474182;3201,9158748677924;6,403831749735585;Time exit (5 bars);-1,5153447770515012;16008,06402956191;Short;2;5;5
2025-04-26 05:00:00+02:00;1,920528531074524;2025-04-26 10:00:00+02:00;1,9403475522994995;3201,612805912382;6,403225611824764;Time exit (5 bars);-39,44248075844301;15968,621548803467;Short;2;5;5
2025-04-26 11:00:00+02:00;1,936827301979065;2025-04-26 16:00:00+02:00;1,924265027046204;3193,7243097606934;6,387448619521387;Time exit (5 bars);14,327068776004698;15982,948617579472;Short;2;5;5
2025-04-27 01:00:00+02:00;1,924965739250183;2025-04-27 06:00:00+02:00;1,9059185981750488;3196,5897235158945;6,393179447031789;Time exit (5 bars);25,236420073450134;16008,185037652922;Short;2;5;5
2025-04-27 09:00:00+02:00;1,9089305400848389;2025-04-27 14:00:00+02:00;1,9637640714645384;3201,6370075305845;6,403274015061169;Time exit (5 bars);-98,36946117189358;15909,815576481029;Short;2;5;5
2025-04-27 19:00:00+02:00;1,956953525543213;2025-04-28 00:00:00+02:00;1,99334454536438;3181,9631152962056;6,363926230592411;Time exit (5 bars);-65,53491894327053;15844,280657537758;Short;2;5;5
2025-04-30 08:00:00+02:00;1,968471646308899;2025-04-30 13:00:00+02:00;1,9672837257385252;3168,8561315075517;6,337712263015104;Time exit (5 bars);-4,425391407273342;15839,855266130484;Short;2;5;5
2025-04-30 14:00:00+02:00;1,9313186407089236;2025-04-30 19:00:00+02:00;1,9231667518615725;3167,971053226097;6,335942106452194;Time exit (5 bars);7,035723942421734;15846,890990072905;Short;2;5;5
2025-05-01 08:00:00+02:00;1,9445645809173584;2025-05-01 13:00:00+02:00;1,9768227338790891;3169,378198014581;6,3387563960291615;Time exit (5 bars);-58,91519829383306;15787,975791779072;Short;2;5;5
2025-05-02 05:00:00+02:00;1,9669770002365112;2025-05-02 10:00:00+02:00;1,9528108835220337;3157,5951583558144;6,315190316711629;Time exit (5 bars);16,425727113923895;15804,401518892995;Short;2;5;5
2025-05-02 15:00:00+02:00;1,9497692584991453;2025-05-02 20:00:00+02:00;1,9579952955245967;3160,880303778599;6,321760607557199;Time exit (5 bars);-19,657450612187738;15784,744068280808;Short;2;5;5
2025-05-02 23:00:00+02:00;1,9477827548980715;2025-05-03 04:00:00+02:00;1,9626654386520384;3156,9488136561617;6,313897627312324;Time exit (5 bars);-30,435617928488384;15754,30845035232;Short;2;5;5
2025-05-03 08:00:00+02:00;1,9515931606292725;2025-05-03 13:00:00+02:00;1,9372053146362305;3150,861690070464;6,3017233801409285;Time exit (5 bars);16,9275611124796;15771,2360114648;Short;2;5;5
2025-05-03 18:00:00+02:00;1,947798728942871;2025-05-03 23:00:00+02:00;1,9404990673065183;3154,24720229296;6,30849440458592;Time exit (5 bars);5,512509969232145;15776,748521434032;Short;2;5;5
2025-05-04 01:00:00+02:00;1,9360027313232424;2025-05-04 06:00:00+02:00;1,9447983503341677;3155,3497042868066;6,310699408573614;Time exit (5 bars);-20,64603757525761;15756,102483858775;Short;2;5;5
2025-05-04 10:00:00+02:00;1,9423112869262693;2025-05-04 15:00:00+02:00;1,9295927286148071;3151,220496771755;6,3024409935435095;Time exit (5 bars);14,332244038788176;15770,434727897562;Short;2;5;5
2025-05-04 18:00:00+02:00;1,9316754341125488;2025-05-04 23:00:00+02:00;1,933529496192932;3154,0869455795123;6,308173891159025;Time exit (5 bars);-9,335531852418647;15761,099196045143;Short;2;5;5
