Symbol;ParamA;ParamB;Length;Phase;Trades;WinRate;AvgPnL;ProfitFactor;MaxDrawdown;FinalEquity;Direction;MinHoldDays;ATRStopMult;MinHoldBars;MaxHoldBars
ETH/EUR;20;-50;20;-50;45;0,4888888888888889;7,901722445658043;2,006382398370862;107,04995801184123;16355,57751005461;Long;2;None;48;5
ETH/EUR;20;0;20;0;47;0,46808510638297873;5,7635602932644465;1,6602318193020122;106,63542130970563;16270,887333783423;Long;2;None;48;5
ETH/EUR;50;50;50;50;37;0,4594594594594595;6,681702811710534;1,7443911903708496;97,7823868537198;16247,22300403329;Long;2;None;48;5
ETH/EUR;30;50;30;50;40;0,4;5,634071565541854;1,635445691425061;91,20718652766664;16225,362862621683;Long;2;None;48;5
ETH/EUR;30;0;30;0;42;0,42857142857142855;5,2802558421115275;1,5718841921632905;159,20316248515883;16221,770745368683;Long;2;None;48;5
ETH/EUR;50;0;50;0;36;0,4444444444444444;5,376882818521889;1,542312245385909;115,44472276801025;16193,567781466787;Long;2;None;48;5
ETH/EUR;50;50;50;50;39;0,48717948717948717;4,374629642510856;1,5976279821318615;121,2091385977219;16170,61055605792;Long;2;None;48;4
ETH/EUR;50;-50;50;-50;36;0,4166666666666667;4,728187953670139;1,477958852634308;126,98117699088289;16170,214766332134;Long;2;None;48;5
ETH/EUR;30;-50;30;-50;42;0,4523809523809524;4,0459570111426535;1,4504969206750313;108,16441675427268;16169,930194467994;Long;2;None;48;5
ETH/EUR;20;-50;20;-50;48;0,4583333333333333;3,1417919439457704;1,2753930919459604;201,03920368510808;16150,806013309395;Long;2;1.5;48;5
ETH/EUR;30;50;30;50;44;0,45454545454545453;3,368481002245116;1,4305077322880222;141,89389243535334;16148,213164098786;Long;2;None;48;4
ETH/EUR;50;50;50;50;15;0,3333333333333333;8,699269079757878;1,4245742891713111;72,5348136605262;16130,48903619637;Long;2;1.5;48;0
ETH/EUR;50;-50;50;-50;37;0,4594594594594595;3,161723556748487;1,352733240533916;145,84997075510182;16116,983771599696;Long;2;None;48;4
ETH/EUR;20;-50;20;-50;50;0,4;2,2547492111156817;1,2506377873809171;196,23034488537996;16112,737460555783;Long;2;None;48;4
ETH/EUR;20;0;20;0;50;0,46;2,1262526272013273;1,1811499858183223;202,60038291245473;16106,312631360059;Long;2;1.5;48;5
ETH/EUR;20;-50;20;-50;16;0,375;6,624776946954603;1,3131574056751425;91,26738003465289;16105,996431151272;Long;2;1.5;48;0
ETH/EUR;20;0;20;0;16;0,375;6,606466931629207;1,3096912882664546;117,54758057401341;16105,703470906066;Long;2;1.5;48;0
ETH/EUR;30;50;30;50;16;0,3125;5,959182842432435;1,2808597333289429;88,92934447199877;16095,346925478922;Long;2;1.5;48;0
ETH/EUR;50;50;50;50;40;0,425;2,3748472162377077;1,194406175975431;99,75376406188116;16094,993888649504;Long;2;1.5;48;5
ETH/EUR;20;50;20;50;45;0,4444444444444444;1,9622746009652206;1,2000173360798214;185,50403167508557;16088,302357043434;Long;2;None;48;5
ETH/EUR;50;0;50;0;38;0,39473684210526316;2,3163885666816046;1,2605232239683648;131,43870454893113;16088,022765533902;Long;2;None;48;4
ETH/EUR;30;0;30;0;17;0,29411764705882354;4,266177109152893;1,1966958603237432;90,17838133927216;16072,525010855596;Long;2;1.5;48;0
ETH/EUR;50;0;50;0;38;0,42105263157894735;1,8833217489047267;1,1505555459405645;165,27560562120198;16071,566226458377;Long;2;1.5;48;5
ETH/EUR;20;0;20;0;51;0,4117647058823529;1,3959577782211834;1,1467627575562505;228,7328721920985;16071,193846689286;Long;2;None;48;4
ETH/EUR;50;-50;50;-50;38;0,39473684210526316;1,6481835027632226;1,1310777433011365;200,96064152510917;16062,630973105004;Long;2;1.5;48;5
