Symbol;ParamA;ParamB;Length;Phase;Trades;WinRate;AvgPnL;ProfitFactor;MaxDrawdown;FinalEquity;Direction;MinHoldDays;ATRStopMult;MinHoldBars;MaxHoldBars
LUNC/USDT;30;-50;30;-50;47;0,6170212765957447;24,510853137095715;3,100143543827518;150,4212330291084;17152,010097443494;Short;2;None;48;5
LUNC/USDT;50;50;50;50;44;0,5909090909090909;23,640041784449032;3,0934902144769953;183,14057034528378;17040,161838515756;Short;2;None;48;5
LUNC/USDT;30;-50;30;-50;56;0,5535714285714286;17,260466155219913;2,131333849555247;169,65296246390972;16966,586104692324;Short;2;1.5;48;4
LUNC/USDT;50;-50;50;-50;42;0,6190476190476191;22,54660028934929;3,7203111335331642;70,50753674411317;16946,957212152676;Short;2;None;48;5
LUNC/USDT;30;-50;30;-50;54;0,5555555555555556;17,059020790296298;2,4399649007759856;178,17273834536354;16921,187122676005;Short;2;None;48;4
LUNC/USDT;50;0;50;0;40;0,625;22,865327646754235;3,705807614336039;101,36110198307506;16914,61310587018;Short;2;None;48;5
LUNC/USDT;20;0;20;0;14;0,6428571428571429;65,31624159528255;2,9561311495999996;364,5960723398748;16914,427382333957;Short;2;1.5;48;0
LUNC/USDT;20;50;20;50;12;0,75;74,7478402557677;2,4989640772801835;478,3671599461959;16896,97408306921;Short;2;None;48;0
LUNC/USDT;20;-50;20;-50;14;0,6428571428571429;63,0716525445853;2,924646976481016;356,13946065863274;16883,003135624193;Short;2;1.5;48;0
LUNC/USDT;20;-50;20;-50;54;0,5925925925925926;15,553874787136362;2,15633178604055;192,5410993036221;16839,909238505363;Short;2;None;48;5
LUNC/USDT;20;50;20;50;58;0,6206896551724138;14,125295900430617;1,9661096067440593;201,83768184079963;16819,26716222496;Short;2;None;48;5
LUNC/USDT;20;0;20;0;12;0,75;65,51589981802694;2,2916907318647004;477,2178187959107;16786,190797816325;Short;2;None;48;0
LUNC/USDT;50;50;50;50;46;0,5;16,848757330567;2,1060560288577084;357,76506202141536;16775,042837206085;Short;2;1.5;48;5
LUNC/USDT;30;-50;30;-50;51;0,5294117647058824;15,011547994347396;1,8074448641411607;299,8525046223749;16765,588947711716;Short;2;1.5;48;5
LUNC/USDT;20;-50;20;-50;12;0,75;63,086456531498236;2,283753878719674;458,5209996884478;16757,03747837798;Short;2;None;48;0
LUNC/USDT;50;50;50;50;49;0,5510204081632653;14,99281917081243;2,0063362914067806;323,5095409212281;16734,6481393698;Short;2;1.5;48;4
LUNC/USDT;50;50;50;50;50;0,54;14,56253916862749;2,6206792492571727;136,68029294174266;16728,126958431378;Short;2;None;48;3
LUNC/USDT;30;50;30;50;50;0,6;14,192046545686008;2,0050016594362248;191,60213198794918;16709,602327284298;Short;2;None;48;5
