Symbol;ParamA;ParamB;Length;SlowLength;Trades;WinRate;AvgPnL;ProfitFactor;MaxDrawdown;FinalEquity;Direction;MinHoldDays;ATRStopMult;MinHoldBars;MaxHoldBars
TNSR/USDC;30;30;30;30;13;0,6923076923076923;107,07873350158313;3,971602574591378;270,3074165348371;17392,023535520584;Short;2;None;48;0
TNSR/USDC;30;40;30;40;14;0,5;91,40312040040983;3,2849586705076304;193,68222996260738;17279,643685605744;Short;2;1.5;48;0
TNSR/USDC;30;40;30;40;12;0,5833333333333334;104,17542707343596;3,39143917090599;269,5675391708428;17250,105124881233;Short;2;None;48;0
TNSR/USDC;30;50;30;50;12;0,5833333333333334;103,6046093450209;3,5258016463853883;253,44861118385234;17243,25531214025;Short;2;None;48;0
TNSR/USDC;20;40;20;40;14;0,6428571428571429;87,01912907247842;2,7074385578070843;296,4076470353284;17218,2678070147;Short;2;None;48;0
TNSR/USDC;20;50;20;50;14;0,6428571428571429;86,87613480236674;2,7047084737853395;296,4076470353284;17216,26588723314;Short;2;None;48;0
TNSR/USDC;30;50;30;50;16;0,5;73,18483205806866;2,7315545214598953;199,264079262648;17170,957312929102;Short;2;1.5;48;0
TNSR/USDC;30;30;30;30;15;0,4666666666666667;66,87752040687649;2,7135811003191024;232,69982727792376;17003,16280610314;Short;2;1.5;48;0
TNSR/USDC;20;30;20;30;18;0,4444444444444444;46,78096926865808;1,7388750146965646;363,5166435146057;16842,05744683585;Short;2;1.5;48;0
TNSR/USDC;10;30;10;30;49;0,5918367346938775;16,510157036841523;1,8268542928426448;465,90757229405426;16808,997694805228;Short;2;None;48;5
TNSR/USDC;10;30;10;30;20;0,45;38,9084115133454;1,6018520509313607;374,7654432705094;16778,168230266918;Short;2;1.5;48;0
TNSR/USDC;10;30;10;30;63;0,4444444444444444;12,2475821863718;1,679651787355758;434,43113555745003;16771,59767774141;Short;0;None;0;5
TNSR/USDC;20;50;20;50;19;0,42105263157894735;38,53513599408631;1,5991075926095983;675,8790130220168;16732,167583887625;Short;2;1.5;48;0
TNSR/USDC;10;40;10;40;21;0,42857142857142855;34,86502199658165;1,5469972897086088;374,7654432705094;16732,165461928224;Short;2;1.5;48;0
TNSR/USDC;20;40;20;40;19;0,42105263157894735;38,42848209924743;1,59095849265026;689,3913274562492;16730,1411598857;Short;2;1.5;48;0
TNSR/USDC;30;50;30;50;28;0,6428571428571429;25,99564654801693;2,349565301938805;263,73544936262806;16727,878103344476;Short;2;1.5;48;5
TNSR/USDC;30;40;30;40;34;0,23529411764705882;21,25853301569466;1,496670111160867;652,3666844728032;16722,790122533628;Short;0;1.5;0;0
TNSR/USDC;30;50;30;50;35;0,2571428571428571;20,354101288092725;1,4756385181826948;714,2974294622363;16712,39354508324;Short;0;1.5;0;0
TNSR/USDC;30;30;30;30;33;0,2727272727272727;21,271853676418395;1,4500892320491725;581,8630366308898;16701,971171321802;Short;0;None;0;0
TNSR/USDC;10;50;10;50;47;0,574468085106383;13,802147592681582;1,6509743802288153;460,8740268685251;16648,70093685604;Short;2;None;48;5
TNSR/USDC;30;40;30;40;26;0,6538461538461539;23,88132647556726;2,1743486970507426;263,73544936262806;16620,91448836475;Short;2;1.5;48;5
TNSR/USDC;10;40;10;40;49;0,5510204081632653;12,191261730077958;1,5905482530115094;460,8740268685251;16597,37182477382;Short;2;None;48;5
TNSR/USDC;10;30;10;30;63;0,2698412698412698;9,343548330889167;1,3456980478155185;707,1260838725466;16588,64354484602;Short;0;None;0;0
TNSR/USDC;30;30;30;30;33;0,24242424242424243;17,104909216854534;1,4123621108896778;919,8355636339747;16564,462004156194;Short;0;1.5;0;0
TNSR/USDC;10;40;10;40;63;0,2698412698412698;8,922847836641163;1,3190559060518496;746,2624595126181;16562,13941370839;Short;0;None;0;0
TNSR/USDC;10;30;10;30;63;0,4603174603174603;8,895920284542912;1,6551732236237788;198,0826742168283;16560,442977926203;Short;0;None;0;4
TNSR/USDC;30;40;30;40;34;0,23529411764705882;15,720027310120686;1,3246415041101358;738,9645028557934;16534,480928544108;Short;0;None;0;0
TNSR/USDC;10;40;10;40;63;0,3968253968253968;8,461392136963628;1,4149433983026742;404,0636475837673;16533,067704628706;Short;0;None;0;5
TNSR/USDC;30;50;30;50;35;0,2571428571428571;15,109126637961376;1,3139880557362298;749,4986854538802;16528,819432328648;Short;0;None;0;0
TNSR/USDC;10;30;10;30;63;0,42857142857142855;8,319887714478412;1,4052824749862525;428,02162666348886;16524,15292601213;Short;0;1.5;0;5
