Symbol;ParamA;ParamB;Length;Phase;Trades;WinRate;AvgPnL;ProfitFactor;MaxDrawdown;FinalEquity;Direction;MinHoldDays;ATRStopMult;MinHoldBars;MaxHoldBars
SUI/EUR;50;-50;50;-50;13;0,6153846153846154;65,33121924880044;6,150239664680819;79,96366879460766;16849,305850234407;Short;2;1.5;48;0
SUI/EUR;50;-50;50;-50;12;0,6666666666666666;68,63009009014017;5,73459208385161;91,68990751646015;16823,56108108168;Short;2;None;48;0
SUI/EUR;50;-50;50;-50;38;0,6578947368421053;21,0497917170583;3,266808328734518;75,81089230996258;16799,89208524822;Short;2;None;48;5
SUI/EUR;30;50;30;50;18;0,5;41,83271808083;3,2425079394759724;118,31857677542394;16752,98892545494;Short;2;1.5;48;0
SUI/EUR;30;-50;30;-50;53;0,6226415094339622;13,659136004827635;2,365660208533146;106,11161117258962;16723,934208255858;Short;2;None;48;4
SUI/EUR;50;-50;50;-50;49;0,5510204081632653;14,628531270058232;2,4252524311416765;160,63079625232422;16716,79803223287;Short;0;1.5;0;4
SUI/EUR;50;50;50;50;61;0,45901639344262296;11,620108623025873;2,045052456815438;251,1448096325621;16708,82662600458;Short;0;None;0;5
SUI/EUR;50;-50;50;-50;49;0,5510204081632653;14,362859844351103;2,3666080912078336;157,70744823885252;16703,780132373206;Short;0;None;0;4
SUI/EUR;50;0;50;0;56;0,4642857142857143;12,562947728534303;2,150493660011983;249,302375211033;16703,52507279792;Short;0;None;0;5
SUI/EUR;30;50;30;50;57;0,631578947368421;12,271962920040284;2,111729309757428;134,15344177442967;16699,501886442285;Short;2;None;48;4
SUI/EUR;50;-50;50;-50;38;0,6578947368421053;18,332624928630956;2,9586196445465975;100,42895186396345;16696,639747287973;Short;2;None;48;4
SUI/EUR;50;-50;50;-50;40;0,625;17,274081961791843;2,4984045273871547;99,19794545962759;16690,963278471678;Short;2;1.5;48;5
SUI/EUR;30;-50;30;-50;70;0,42857142857142855;9,444217824369682;1,8540319257275022;236,88318679339682;16661,095247705896;Short;0;None;0;5
SUI/EUR;50;50;50;50;44;0,6136363636363636;14,8904831859671;2,5727816858581605;124,8374101300069;16655,18126018255;Short;2;None;48;5
SUI/EUR;50;-50;50;-50;49;0,5306122448979592;13,260540542897965;2,2500454456528205;157,57021630194504;16649,766486602;Short;0;1.5;0;5
SUI/EUR;30;0;30;0;74;0,40540540540540543;8,76373991772567;1,7039133575672183;242,90162375555883;16648,5167539117;Short;0;None;0;5
SUI/EUR;50;0;50;0;56;0,44642857142857145;11,540042438186484;1,9953192335544778;248,55188677999104;16646,24237653844;Short;0;1.5;0;5
SUI/EUR;50;0;50;0;41;0,6341463414634146;15,64773628235388;2,624117279110512;125,15190336861087;16641,55718757651;Short;2;None;48;5
SUI/EUR;50;-50;50;-50;49;0,5306122448979592;12,995934414878873;2,197345971410955;154,64605340933667;16636,800786329066;Short;0;None;0;5
SUI/EUR;50;50;50;50;61;0,4426229508196721;10,359099266095978;1,8599267325819968;250,38877482147655;16631,905055231866;Short;0;1.5;0;5
SUI/EUR;50;-50;50;-50;40;0,625;15,367381790251082;2,2790862792537867;132,8055944854368;16614,695271610042;Short;2;1.5;48;4
SUI/EUR;50;0;50;0;56;0,48214285714285715;10,972034725949623;2,037436353323328;247,46344631733155;16614,433944653185;Short;0;None;0;4
SUI/EUR;30;-50;30;-50;55;0,5636363636363636;10,988485866763687;1,9567820480138134;73,491868933781;16604,366722672006;Short;2;1.5;48;4
SUI/EUR;50;50;50;50;61;0,47540983606557374;9,77786357803387;1,9051392446144508;250,4985900252086;16596,449678260065;Short;0;None;0;4
SUI/EUR;50;50;50;50;48;0,5625;12,380643933490335;2,0885593212918296;100,76220797669157;16594,27090880753;Short;2;1.5;48;5
SUI/EUR;50;50;50;50;45;0,6666666666666666;13,18662933953126;2,7486715353675373;103,5675952915426;16593,39832027891;Short;2;None;48;4
SUI/EUR;50;0;50;0;45;0,5777777777777777;13,171995660733739;2,1565285990545284;98,23418604451581;16592,739804733006;Short;2;1.5;48;5
SUI/EUR;30;50;30;50;59;0,576271186440678;10,033130878255546;1,8227029906367378;125,36709166651599;16591,95472181708;Short;2;1.5;48;4
SUI/EUR;30;0;30;0;58;0,5862068965517241;9,973102004861927;1,8703511615243353;116,52381289049117;16578,439916282;Short;2;None;48;4
SUI/EUR;30;-50;30;-50;70;0,4142857142857143;8,244001529018567;1,6893910464507909;236,17008451730908;16577,080107031295;Short;0;1.5;0;5
SUI/EUR;50;50;50;50;48;0,6041666666666666;11,893812478166012;2,062299786848431;110,22992283479653;16570,902998951966;Short;2;1.5;48;4
SUI/EUR;50;0;50;0;46;0,5652173913043478;12,334305392685193;2,1742893843018063;84,05990177256172;16567,37804806352;Short;2;1.5;48;4
