Symbol;ParamA;ParamB;Length;Phase;Trades;WinRate;AvgPnL;ProfitFactor;MaxDrawdown;FinalEquity;Direction;MinHoldDays;ATRStopMult;MinHoldBars;MaxHoldBars
LINK/EUR;20;-50;20;-50;15;0,6666666666666666;35,62397785031818;2,766751879619643;187,70711104837392;16534,35966775477;Short;2;None;48;0
LINK/EUR;20;0;20;0;15;0,6666666666666666;35,27622523967936;2,7515067001166207;187,76731418248892;16529,143378595196;Short;2;None;48;0
LINK/EUR;20;50;20;50;15;0,6666666666666666;34,46183390724868;2,676712869736724;187,76731418248892;16516,927508608733;Short;2;None;48;0
LINK/EUR;50;0;50;0;57;0,5087719298245614;8,958842613288816;2,0957401817115917;89,22846360943186;16510,654028957466;Short;2;None;48;4
LINK/EUR;50;-50;50;-50;52;0,5192307692307693;9,218212962245872;2,1214928335159895;125,62186617121915;16479,347074036785;Short;2;None;48;4
LINK/EUR;50;0;50;0;54;0,5;8,61731607758002;1,8524278154342606;85,82323302355326;16465,335068189313;Short;2;None;48;5
LINK/EUR;50;-50;50;-50;49;0,4897959183673469;9,412920627113865;1,9324421530758153;123,61462309976378;16461,23311072858;Short;2;None;48;5
LINK/EUR;30;50;30;50;57;0,45614035087719296;6,937940247644601;1,6467940988258873;137,86509734422725;16395,46259411575;Short;2;None;48;5
LINK/EUR;50;-50;50;-50;61;0,3770491803278688;6,167194054557678;1,6335048819677156;192,89429732734243;16376,198837328015;Short;0;None;0;5
LINK/EUR;50;-50;50;-50;61;0,4098360655737705;6,161779798937605;1,683771889282266;143,54938876728374;16375,868567735199;Short;0;None;0;4
LINK/EUR;50;50;50;50;57;0,43859649122807015;6,5174266392284865;1,655817852914483;143,6075324207668;16371,493318436025;Short;2;None;48;5
LINK/EUR;50;0;50;0;68;0,36764705882352944;5,357808077869615;1,511610547364703;165,2700553357572;16364,33094929514;Short;0;None;0;5
LINK/EUR;50;-50;50;-50;55;0,4727272727272727;6,191852411150372;1,6766492791227496;93,2793317896394;16340,551882613272;Short;2;None;48;3
LINK/EUR;50;-50;50;-50;54;0,5;5,7786192361089395;1,5634426548638674;126,99000990459535;16312,045438749881;Short;2;1.5;48;4
LINK/EUR;20;0;20;0;63;0,3968253968253968;4,864043476623723;1,387306994372181;135,85844437832748;16306,434739027301;Short;2;None;48;5
LINK/EUR;50;0;50;0;68;0,38235294117647056;4,492677868902789;1,4505123073173374;151,41708569797083;16305,502095085389;Short;0;None;0;4
LINK/EUR;30;-50;30;-50;57;0,43859649122807015;5,081040870479109;1,489846603445201;153,17062906844876;16289,619329617315;Short;2;None;48;5
LINK/EUR;30;0;30;0;58;0,41379310344827586;4,933566733557761;1,4744957787858817;134,0580559249447;16286,146870546343;Short;2;None;48;5
LINK/EUR;50;-50;50;-50;61;0,4098360655737705;4,581656108068549;1,5116543126766928;158,96002443397083;16279,481022592186;Short;0;None;0;3
LINK/EUR;50;-50;50;-50;61;0,39344262295081966;4,492023098498272;1,4569785115158298;150,30982824261628;16274,0134090084;Short;0;1.5;0;4
LINK/EUR;50;-50;50;-50;55;0,4727272727272727;4,690253943291515;1,4424698424646925;114,13720564102186;16257,963966881034;Short;2;1.5;48;3
LINK/EUR;50;-50;50;-50;61;0,36065573770491804;4,181933864870518;1,3922141499282137;199,24773929697585;16255,0979657571;Short;0;1.5;0;5
LINK/EUR;50;0;50;0;68;0,35294117647058826;3,750109599944304;1,3370749284857095;171,8338646310076;16255,00745279621;Short;0;1.5;0;5
LINK/EUR;30;50;30;50;16;0,5625;15,667829404155013;1,594891041877179;290,4565554077035;16250,68527046648;Short;2;None;48;0
LINK/EUR;50;0;50;0;59;0,4745762711864407;4,194150669425311;1,3711023742585444;130,6009540481864;16247,454889496088;Short;2;1.5;48;4
LINK/EUR;50;-50;50;-50;53;0,4339622641509434;4,508365037559301;1,3726010567450522;175,11522548872563;16238,943346990643;Short;2;1.5;48;5
LINK/EUR;50;-50;50;-50;61;0,4098360655737705;3,875983477473085;1,4026179152398386;166,16971531179297;16236,434992125856;Short;0;1.5;0;3
LINK/EUR;30;50;30;50;62;0,4838709677419355;3,7924168474946858;1,3810667152939868;167,96297551470525;16235,129844544666;Short;2;None;48;4
LINK/EUR;50;-50;50;-50;61;0,3114754098360656;3,7376479495888026;1,3361717510966726;266,7967417661621;16227,996524924913;Short;0;None;0;0
LINK/EUR;50;50;50;50;61;0,47540983606557374;3,6761924826939953;1,3604381372416687;147,29024193272198;16224,24774144433;Short;2;None;48;4
LINK/EUR;20;50;20;50;60;0,4;3,7101995593259804;1,3134922625741379;186,5537585280672;16222,611973559557;Short;2;None;48;5
LINK/EUR;50;0;50;0;68;0,36764705882352944;3,1727350355519324;1,3013585802372098;152,54592413322825;16215,745982417535;Short;0;1.5;0;4
LINK/EUR;50;0;50;0;59;0,4406779661016949;3,4338559946550244;1,3448864306049122;114,75894205841541;16202,597503684647;Short;2;None;48;3
LINK/EUR;30;50;30;50;61;0,39344262295081966;3,2083156532586248;1,252355147296952;206,64740193936996;16195,707254848776;Short;2;1.5;48;5
LINK/EUR;20;0;20;0;68;0,45588235294117646;2,8467990596250474;1,2463947311509787;181,43238304935585;16193,582336054507;Short;2;None;48;4
LINK/EUR;20;50;20;50;66;0,42424242424242425;2,855013243546587;1,2613855760308648;216,72638649007058;16188,430874074074;Short;2;None;48;4
LINK/EUR;20;50;20;50;76;0,47368421052631576;2,4584136719837013;1,2365403534526935;141,42465403718052;16186,839439070753;Short;2;None;48;3
LINK/EUR;50;0;50;0;58;0,43103448275862066;2,8417604959571396;1,2229966686358587;156,82885398930557;16164,822108765511;Short;2;1.5;48;5
LINK/EUR;20;0;20;0;67;0,3582089552238806;2,3896742307729526;1,174220099124034;166,8002197836322;16160,108173461784;Short;2;1.5;48;5
LINK/EUR;20;-50;20;-50;62;0,4032258064516129;2,569195926865836;1,21546637607046;151,14285685737013;16159,290147465685;Short;2;None;48;5
LINK/EUR;50;0;50;0;68;0,38235294117647056;2,3192241822090796;1,2341145889078937;210,35313846724785;16157,707244390223;Short;0;None;0;3
LINK/EUR;50;0;50;0;68;0,3088235294117647;2,3055424173406798;1,201619657599746;275,12679879365714;16156,776884379164;Short;0;None;0;0
