Symbol;ParamA;ParamB;Length;SlowLength;Trades;WinRate;AvgPnL;ProfitFactor;MaxDrawdown;FinalEquity;Direction;MinHoldDays;ATRStopMult;MinHoldBars;MaxHoldBars
BTC/EUR;30;40;30;40;11;0,5454545454545454;12,120946020149226;3,4347590619510546;31,805656265203652;16133,330406221641;Long;2;None;48;5
BTC/EUR;30;30;30;30;11;0,5454545454545454;11,999183187365775;3,292669262917008;35,029118289276084;16131,991015061023;Long;2;None;48;5
BTC/EUR;30;30;30;30;11;0,5454545454545454;10,41848759393645;3,202876162883348;38,33091667303961;16114,6033635333;Long;2;None;48;4
BTC/EUR;30;40;30;40;12;0,5;8,467323665554382;2,1779832399192753;57,95737166647996;16101,607883986657;Long;2;1.5;48;5
BTC/EUR;30;50;30;50;11;0,45454545454545453;8,997888699811954;2,5350401879571742;52,88590982409369;16098,97677569793;Long;2;None;48;4
BTC/EUR;30;50;30;50;10;0,5;9,773274246149665;2,840471148261302;32,09849304389354;16097,732742461496;Long;2;None;48;5
BTC/EUR;30;30;30;30;11;0,36363636363636365;8,556756635003653;2,950968494301827;48,24492207841831;16094,12432298504;Long;2;None;48;3
BTC/EUR;30;50;30;50;11;0,45454545454545453;8,426557640858844;2,310697477228773;59,12828989862828;16092,692134049445;Long;2;1.5;48;4
BTC/EUR;30;40;30;40;12;0,4166666666666667;7,702239204388934;2,284707138774445;60,356952068428654;16092,42687045267;Long;2;None;48;4
BTC/EUR;30;30;30;30;12;0,5;7,212629634119334;1,8427730260416175;72,91425571068248;16086,55155560943;Long;2;1.5;48;5
BTC/EUR;30;40;30;40;12;0,4166666666666667;7,178732143741967;2,1018435504140744;66,59641563318291;16086,144785724902;Long;2;1.5;48;4
BTC/EUR;10;30;10;30;19;0,42105263157894735;4,470202351159489;1,6588991632346792;76,52807943114021;16084,933844672032;Long;0;1.5;0;5
BTC/EUR;10;30;10;30;19;0,42105263157894735;4,412329881486754;1,6450025382997766;74,1927163016735;16083,83426774825;Long;0;None;0;5
