Symbol;ParamA;ParamB;Length;SlowLength;Trades;WinRate;AvgPnL;ProfitFactor;MaxDrawdown;FinalEquity;Direction;MinHoldDays;ATRStopMult;MinHoldBars;MaxHoldBars
SUI/EUR;10;30;10;30;7;0,42857142857142855;34,28924340218832;1,7816893540772527;206,7521847107855;16240,024703815317;Long;2;None;48;0
SUI/EUR;10;30;10;30;30;0,4;7,603714509169103;1,6470569126427648;105,12748173569162;16228,111435275068;Long;0;None;0;5
SUI/EUR;10;50;10;50;28;0,39285714285714285;7,891492528720889;1,6512463222224611;116,01209145428038;16220,961790804182;Long;0;None;0;5
SUI/EUR;10;40;10;40;30;0,4;7,277596817197707;1,6035724401780478;115,84613816605815;16218,327904515932;Long;0;None;0;5
SUI/EUR;30;30;30;30;6;0,3333333333333333;35,11110018364863;1,7184572562068647;239,0106094012899;16210,666601101888;Long;2;None;48;0
SUI/EUR;10;50;10;50;28;0,39285714285714285;7,463261064077183;1,5952567972354903;127,47797219135828;16208,97130979416;Long;0;1.5;0;5
SUI/EUR;10;50;10;50;28;0,21428571428571427;7,367281382299342;1,4592918833618516;171,53048896145992;16206,283878704378;Long;0;1.5;0;0
SUI/EUR;10;50;10;50;28;0,21428571428571427;7,322352485541799;1,4556640780715107;178,37802841327903;16205,02586959517;Long;0;None;0;0
SUI/EUR;30;50;30;50;6;0,3333333333333333;32,35283567548516;1,6468374530822754;246,91392908931812;16194,117014052914;Long;2;None;48;0
SUI/EUR;10;50;10;50;11;0,2727272727272727;17,490951822750123;1,4794867079696299;144,09271829719364;16192,400470050252;Long;2;1.5;48;0
SUI/EUR;10;30;10;30;12;0,25;15,898001466790845;1,4785897907550596;144,09271829719364;16190,776017601489;Long;2;1.5;48;0
SUI/EUR;10;30;10;30;30;0,2;6,189135555404287;1,3994520859122463;183,31612856691208;16185,674066662128;Long;0;None;0;0
SUI/EUR;30;30;30;30;24;0,375;7,621849396629313;1,713731636935644;118,75997033281783;16182,9243855191;Long;0;None;0;5
SUI/EUR;10;40;10;40;30;0,2;6,051719203752984;1,3867987257922907;192,50351198913268;16181,55157611259;Long;0;None;0;0
SUI/EUR;30;30;30;30;20;0,5;8,881684357591446;1,6182800709934115;110,26218579799752;16177,63368715183;Long;2;1.5;48;5
SUI/EUR;30;30;30;30;24;0,375;7,302898720410474;1,6640312700057698;126,41478656206891;16175,269569289849;Long;0;1.5;0;5
SUI/EUR;30;30;30;30;11;0,18181818181818182;15,77550712887154;1,5242296950468037;182,03887875794317;16173,530578417585;Long;2;1.5;48;0
SUI/EUR;30;40;30;40;6;0,16666666666666666;28,521882188191302;1,5689703850898629;246,56346264145395;16171,131293129147;Long;2;None;48;0
SUI/EUR;10;30;10;30;30;0,36666666666666664;5,6267005586157754;1,4317086155412977;116,59133257554276;16168,801016758467;Long;0;1.5;0;5
SUI/EUR;10;40;10;40;12;0,25;13,514747421247648;1,3789278856355998;144,09271829719364;16162,17696905497;Long;2;1.5;48;0
SUI/EUR;30;50;30;50;20;0,45;8,100150122870929;1,6365847632035995;138,14295512927492;16162,003002457417;Long;2;1.5;48;5
SUI/EUR;10;40;10;40;30;0,2;5,38671496145321;1,3299590669981705;179,59307732996058;16161,601448843596;Long;0;1.5;0;0
SUI/EUR;10;40;10;40;30;0,36666666666666664;5,301774759913881;1,397446187188474;127,29561715925774;16159,053242797418;Long;0;1.5;0;5
SUI/EUR;10;30;10;30;30;0,2;5,1124637318540165;1,3082492609017804;189,8675963632013;16153,373911955623;Long;0;1.5;0;0
SUI/EUR;30;50;30;50;13;0,23076923076923078;10,853042260841232;1,3721448588651086;231,93823817399425;16141,089549390936;Long;2;1.5;48;0
SUI/EUR;30;40;30;40;21;0,42857142857142855;5,300895330397065;1,3440671422809018;138,27840027756247;16111,318801938334;Long;2;1.5;48;5
SUI/EUR;10;50;10;50;21;0,5238095238095238;5,128073600115949;1,309551932432544;117,60589841130968;16107,689545602434;Long;2;1.5;48;5
SUI/EUR;10;30;10;30;22;0,5454545454545454;4,777988262719397;1,332606512408533;97,48717090436185;16105,115741779826;Long;2;None;48;5
SUI/EUR;30;30;30;30;21;0,5238095238095238;4,828545598855631;1,492934853860801;81,15363873324168;16101,399457575966;Long;2;None;48;2
SUI/EUR;10;50;10;50;28;0,35714285714285715;3,383899133231066;1,2787315658481604;115,16483697382682;16094,749175730465;Long;0;None;0;4
SUI/EUR;10;50;10;50;8;0,375;11,73489099304295;1,208419718104452;285,2554710330569;16093,879127944347;Long;2;None;48;0
SUI/EUR;10;30;10;30;23;0,4782608695652174;3,9710202463147395;1,2509995268746101;114,73889487552515;16091,33346566524;Long;2;1.5;48;5
SUI/EUR;30;30;30;30;21;0,5238095238095238;4,235224643388726;1,407947785542844;82,0434374388933;16088,939717511163;Long;2;1.5;48;2
SUI/EUR;30;50;30;50;22;0,45454545454545453;3,9498123286577327;1,496951461505247;73,18806942629999;16086,895871230468;Long;2;None;48;2
SUI/EUR;10;50;10;50;28;0,35714285714285715;2,958999666634488;1,2356263010120785;126,54698058743088;16082,85199066576;Long;0;1.5;0;4
SUI/EUR;10;30;10;30;30;0,3333333333333333;2,731667678615467;1,2324074555386946;104,35971926539241;16081,95003035846;Long;0;None;0;4
SUI/EUR;30;30;30;30;20;0,5;3,881758943228828;1,2908540493327707;95,09351561838412;16077,635178864575;Long;2;1.5;48;4
