Zeit;Entry;ExitZeit;ExitPreis;Stake;Fees;ExitReason;PnL (USD);Equity;Direction;MinHoldDays;MaxHoldBars;BarsHeld
2025-07-15 02:00:00+02:00;2563,828125;2025-07-15 15:00:00+02:00;2621,393798828125;2000,0;4,0;Trend flip;-48,90603193466801;15951,093968065332;Short;0;0,0;13,0
2025-07-15 16:00:00+02:00;2560,5791015625;2025-07-15 17:00:00+02:00;2615,59814453125;1993,8867460081665;3,9877734920163332;Trend flip;-46,830324415947146;15904,263643649385;Short;0;0,0;1,0
2025-08-17 20:00:00+02:00;3818,3916015625;2025-08-18 00:00:00+02:00;3863,06494140625;1988,032955456173;3,976065910912346;Trend flip;-27,235092513455182;15877,028551135929;Short;0;0,0;4,0
2025-08-18 01:00:00+02:00;3821,284423828125;2025-08-20 17:00:00+02:00;3652,368408203125;1984,628568891991;3,9692571377839823;Trend flip;83,7592428038522;15960,78779393978;Short;0;0,0;64,0
2025-08-21 11:00:00+02:00;3669,3486328125;2025-08-21 12:00:00+02:00;3683,020263671875;1995,0984742424725;3,9901969484849453;Trend flip;-11,42373695720266;15949,364056982578;Short;0;0,0;1,0
2025-08-21 14:00:00+02:00;3647,12646484375;2025-08-21 16:00:00+02:00;3678,195068359375;1993,6705071228223;3,9873410142456445;Trend flip;-20,97072755805381;15928,393329424525;Short;0;0,0;2,0
2025-08-21 17:00:00+02:00;3655,018798828125;2025-08-21 20:00:00+02:00;3672,726318359375;1991,0491661780657;3,982098332356131;Trend flip;-13,628161441273956;15914,76516798325;Short;0;0,0;3,0
2025-08-21 21:00:00+02:00;3639,57373046875;2025-08-22 04:00:00+02:00;3693,31884765625;1989,3456459979063;3,978691291995813;Trend flip;-33,355102594104586;15881,410065389146;Short;0;0,0;7,0
2025-08-22 14:00:00+02:00;3657,27490234375;2025-08-22 15:00:00+02:00;3692,41650390625;1985,1762581736432;3,9703525163472864;Trend flip;-23,045285344439026;15858,364780044707;Short;0;0,0;1,0
2025-09-01 00:00:00+02:00;3799,666015625;2025-09-01 10:00:00+02:00;3814,758544921875;1982,2955975055884;3,964591195011177;Trend flip;-11,838402803029124;15846,526377241678;Short;0;0,0;10,0
2025-09-01 11:00:00+02:00;3791,554931640625;2025-09-02 08:00:00+02:00;3772,172119140625;1980,8157971552098;3,9616315943104197;Trend flip;6,164499210995961;15852,690876452674;Short;0;0,0;21,0
2025-09-02 13:00:00+02:00;3732,5302734375;2025-09-03 12:00:00+02:00;3753,22119140625;1981,5863595565843;3,9631727191131687;Trend flip;-14,947903668346493;15837,742972784328;Short;0;0,0;23,0
2025-09-03 14:00:00+02:00;3736,85986328125;2025-09-03 15:00:00+02:00;3793,102783203125;1979,717871598041;3,959435743196082;Trend flip;-33,75587387412023;15803,987098910207;Short;0;0,0;1,0
2025-09-04 15:00:00+02:00;3760,220947265625;2025-09-05 09:00:00+02:00;3786,721435546875;1975,498387363776;3,950996774727552;Trend flip;-17,873495638000826;15786,113603272206;Short;0;0,0;18,0
