Symbol;ParamA;ParamB;Length;SlowLength;Trades;WinRate;AvgPnL;ProfitFactor;MaxDrawdown;FinalEquity;Direction;MinHoldDays;ATRStopMult;MinHoldBars;MaxHoldBars
LUNC/USDT;10;30;10;30;4;0,5;474,62022132151185;6,076099297008543;374,00389042918323;17898,480885286048;Long;2;1.5;48;0
LUNC/USDT;30;30;30;30;4;0,5;452,4082045219403;9,7362813197451;159,92350698361042;17809,632818087764;Long;2;None;48;0
LUNC/USDT;20;50;20;50;4;0,5;449,7768521882827;9,198234426618274;187,40048225007922;17799,10740875313;Long;2;1.5;48;0
LUNC/USDT;20;40;20;40;4;0,5;449,7768521882827;9,198234426618274;187,40048225007922;17799,10740875313;Long;2;1.5;48;0
LUNC/USDT;20;50;20;50;4;0,5;445,5504634464379;8,6019877909792;187,22248966422194;17782,20185378575;Long;2;None;48;0
LUNC/USDT;20;30;20;30;4;0,5;443,92448228085937;8,354153437108007;187,15401215070233;17775,697929123435;Long;2;None;48;0
LUNC/USDT;20;40;20;40;4;0,5;443,57618597873613;8,34882992177634;187,1393437982988;17774,304743914945;Long;2;None;48;0
LUNC/USDT;20;30;20;30;5;0,4;351,8488840664636;7,904607869347854;186,98077899853524;17759,24442033232;Long;2;1.5;48;0
LUNC/USDT;10;50;10;50;10;0,4;170,84229135775175;4,669780591793176;334,4237824377633;17708,422913577517;Long;0;None;0;0
LUNC/USDT;10;40;10;40;10;0,4;170,84229135775175;4,669780591793176;334,4237824377633;17708,422913577517;Long;0;None;0;0
LUNC/USDT;10;40;10;40;10;0,4;170,76866914809187;4,662407260185592;335,1600045343621;17707,686691480918;Long;0;1.5;0;0
LUNC/USDT;10;50;10;50;10;0,4;170,76866914809187;4,662407260185592;335,1600045343621;17707,686691480918;Long;0;1.5;0;0
LUNC/USDT;10;50;10;50;4;0,5;422,2218566842799;3,8989350827173057;582,5889088740987;17688,887426737117;Long;2;1.5;48;0
