Zeit;Entry;ExitZeit;ExitPreis;Stake;Fees;ExitReason;PnL (USD);Equity;Direction;MinHoldDays;MaxHoldBars;BarsHeld
2025-11-16 09:00:00+01:00;12,3;2025-11-16 10:00:00+01:00;12,44;2000,0;4,0;Trend flip;-26,764227642276225;15973,235772357724;Short;0;0;1
2025-11-16 12:00:00+01:00;12,11;2025-11-18 17:00:00+01:00;12,0;1996,6544715447155;3,9933089430894313;Trend flip;14,143106570528868;15987,378878928253;Short;0;0;53
2025-11-18 18:00:00+01:00;11,93;2025-11-18 19:00:00+01:00;12,01;1998,4223598660317;3,9968447197320636;Trend flip;-17,397832883125417;15969,981046045128;Short;0;0;1
2025-11-18 20:00:00+01:00;11,97;2025-11-18 21:00:00+01:00;11,99;1996,247630755641;3,9924952615112823;Trend flip;-7,327913190927487;15962,6531328542;Short;0;0;1
2025-11-18 22:00:00+01:00;11,83;2025-11-20 04:00:00+01:00;11,85;1995,331641606775;3,99066328321355;Trend flip;-7,364005027265507;15955,289127826934;Short;0;0;30
2025-11-20 14:00:00+01:00;11,81;2025-11-22 23:00:00+01:00;10,64;1994,4111409783668;3,988822281956734;Trend flip;193,59466924595935;16148,883797072895;Short;0;0;57
2025-11-23 00:00:00+01:00;10,58;2025-11-23 02:00:00+01:00;10,7;2018,6104746341118;4,037220949268224;Trend flip;-26,932613856271235;16121,951183216623;Short;0;0;2
2025-11-24 10:00:00+01:00;10,76;2025-11-24 16:00:00+01:00;10,93;2015,2438979020778;4,030487795804156;Trend flip;-35,869843060056304;16086,081340156567;Short;0;0;6
2025-11-28 02:00:00+01:00;11,38;2025-11-28 03:00:00+01:00;11,45;2010,7601675195708;4,021520335039142;Trend flip;-16,389992367233077;16069,691347789334;Short;0;0;1
2025-11-28 17:00:00+01:00;11,38;2025-11-30 14:00:00+01:00;11,49;2008,7114184736668;4,0174228369473335;Trend flip;-23,43378979934647;16046,257557989988;Short;0;0;45
2025-12-01 00:00:00+01:00;11,17;2025-12-02 04:00:00+01:00;10,43;2005,7821947487485;4,011564389497497;Trend flip;128,8692614040633;16175,12681939405;Short;0;0;28
2025-12-12 16:00:00+01:00;11,52;2025-12-13 09:00:00+01:00;11,87;2021,8908524242563;4,043781704848513;Trend flip;-65,47275725593263;16109,654062138117;Short;0;0;17
2025-12-15 08:00:00+01:00;11,57;2025-12-15 09:00:00+01:00;11,59;2013,7067577672647;4,027413515534529;Trend flip;-7,508324073472682;16102,145738064644;Short;0;0;1
2025-12-15 14:00:00+01:00;11,55;2025-12-16 16:00:00+01:00;11,08;2012,7682172580805;4,0255364345161615;Trend flip;77,87931742793398;16180,025055492579;Short;0;0;26
2025-12-16 17:00:00+01:00;11,01;2025-12-17 15:00:00+01:00;11,07;2022,5031319365723;4,0450062638731445;Trend flip;-15,066821696770088;16164,958233795809;Short;0;0;22
2025-12-17 16:00:00+01:00;10,69;2025-12-18 14:00:00+01:00;10,83;2020,6197792244761;4,041239558448952;Trend flip;-30,503986900958573;16134,454246894851;Short;0;0;22
2025-12-18 18:00:00+01:00;10,34;2025-12-19 08:00:00+01:00;10,56;2016,8067808618564;4,033613561723713;Trend flip;-46,944396133252695;16087,509850761598;Short;0;0;14
2025-12-21 02:00:00+01:00;10,65;2025-12-21 04:00:00+01:00;10,66;2010,9387313451998;4,0218774626904;Trend flip;-5,910082844235148;16081,599767917363;Short;0;0;2
2025-12-21 14:00:00+01:00;10,47;2025-12-22 01:00:00+01:00;10,68;2010,1999709896704;4,020399941979341;Trend flip;-44,339597067846476;16037,260170849517;Short;0;0;11
2025-12-22 20:00:00+01:00;10,59;2025-12-22 23:00:00+01:00;10,76;2004,6575213561896;4,009315042712379;Trend flip;-36,18984182557849;16001,070329023938;Short;0;0;3
2025-12-23 03:00:00+01:00;10,63;2025-12-24 23:00:00+01:00;10,5;2000,1337911279923;4,000267582255985;Trend flip;20,460446702470314;16021,530775726409;Short;0;0;44
2025-12-25 00:00:00+01:00;10,42;2025-12-25 03:00:00+01:00;10,49;2002,6913469658011;4,005382693931602;Trend flip;-17,459163335736463;16004,071612390673;Short;0;0;3
2025-12-25 04:00:00+01:00;10,45;2025-12-25 16:00:00+01:00;10,49;2000,5089515488341;4,001017903097669;Trend flip;-11,658468435342186;15992,413143955331;Short;0;0;12
2025-12-25 17:00:00+01:00;10,46;2025-12-25 19:00:00+01:00;10,5;1999,0516429944164;3,998103285988833;Trend flip;-11,64266023816617;15980,770483717166;Short;0;0;2
2025-12-25 21:00:00+01:00;10,47;2025-12-26 03:00:00+01:00;10,49;1997,5963104646457;3,9951926209292914;Trend flip;-7,8110403964108635;15972,959443320755;Short;0;0;6
2025-12-26 15:00:00+01:00;10,31;2025-12-27 20:00:00+01:00;10,47;1996,6199304150944;3,993239860830189;Trend flip;-34,9786122048084;15937,980831115947;Short;0;0;29
2025-12-27 21:00:00+01:00;10,45;2025-12-27 22:00:00+01:00;10,51;1992,2476038894933;3,984495207778987;Trend flip;-15,423237431068038;15922,557593684878;Short;0;0;1
