Symbol;ParamA;ParamB;Length;SlowLength;Trades;WinRate;AvgPnL;ProfitFactor;MaxDrawdown;FinalEquity;Direction;MinHoldDays;ATRStopMult;MinHoldBars;MaxHoldBars
BTC/EUR;30;30;30;30;23;0,43478260869565216;6,763622431271298;2,1557488786139167;59,701563407066715;16155,563315919237;Short;2;1.5;48;5
BTC/EUR;30;30;30;30;23;0,43478260869565216;5,7945823494248465;1,8496188261026236;81,98948528953224;16133,275394036771;Short;2;None;48;5
BTC/EUR;30;30;30;30;24;0,375;2,469950642009168;1,3259444213841203;102,34643246496307;16059,27881540822;Short;2;1.5;48;4
BTC/EUR;30;30;30;30;24;0,375;2,4331995857252893;1,3194185071329398;103,22845781577962;16058,396790057404;Short;2;None;48;4
BTC/EUR;30;30;30;30;29;0,41379310344827586;1,7636935061473362;1,31009992093109;109,21573250404617;16051,147111678269;Short;0;None;0;2
BTC/EUR;30;30;30;30;28;0,42857142857142855;1,7588208895642627;1,2951368523220848;104,73732679546629;16049,246984907802;Short;2;1.5;48;2
BTC/EUR;30;30;30;30;29;0,41379310344827586;1,4445328046777741;1,2405522253124843;118,43459057588734;16041,891451335654;Short;0;1.5;0;2
BTC/EUR;30;40;30;40;22;0,2727272727272727;1,8053873374309723;1,2344491954057457;89,30742846873727;16039,718521423483;Short;2;1.5;48;5
BTC/EUR;30;30;30;30;28;0,42857142857142855;1,3490668978084457;1,2118825725642257;116,16784427786115;16037,77387313864;Short;2;None;48;2
BTC/EUR;30;30;30;30;9;0,5555555555555556;3,9137869065738524;1,1807625813769238;161,72247764083477;16035,224082159164;Short;2;None;48;0
BTC/EUR;30;30;30;30;29;0,3103448275862069;1,0894629740797508;1,171724947375742;99,04689303069608;16031,594426248314;Short;0;None;0;3
BTC/EUR;20;30;20;30;10;0,5;2,823779228073275;1,1248517624235554;188,18124158105275;16028,237792280734;Short;2;None;48;0
BTC/EUR;20;40;20;40;10;0,5;2,823779228073275;1,1248517624235554;188,18124158105275;16028,237792280734;Short;2;None;48;0
BTC/EUR;30;30;30;30;29;0,3103448275862069;0,770691057832455;1,1156879217489395;108,27459743620057;16022,350040677142;Short;0;1.5;0;3
BTC/EUR;30;30;30;30;27;0,3333333333333333;0,6793997076725057;1,0971909069034178;106,51731585729067;16018,34379210716;Short;2;1.5;48;3
BTC/EUR;30;30;30;30;27;0,3333333333333333;0,5899647031389675;1,0833346686749155;108,92816109023079;16015,929046984753;Short;2;None;48;3
BTC/EUR;30;40;30;40;9;0,5555555555555556;1,3537993034534166;1,0586346377995677;179,75067809480788;16012,18419373108;Short;2;None;48;0
BTC/EUR;30;50;30;50;9;0,5555555555555556;0,9288114366542817;1,0395020838598898;183,575568895998;16008,35930292989;Short;2;None;48;0
BTC/EUR;20;50;20;50;32;0,34375;0,1916420126233196;1,0273365731773612;145,72804852370973;16006,132544403948;Short;2;None;48;3
