Symbol;ParamA;ParamB;Length;SlowLength;Trades;WinRate;AvgPnL;ProfitFactor;MaxDrawdown;FinalEquity;Direction;MinHoldDays;ATRStopMult;MinHoldBars;MaxHoldBars
SUI/EUR;30;40;30;40;18;0,6111111111111112;29,10386028985471;4,089409343384884;62,697798884342774;16523,86948521739;Short;2;None;48;5
SUI/EUR;30;30;30;30;22;0,5909090909090909;22,829523081791734;3,1836850822736773;92,1051080920679;16502,24950779942;Short;2;None;48;5
SUI/EUR;30;40;30;40;19;0,5789473684210527;23,405875480721782;2,802934328570437;135,74849989479117;16444,711634133717;Short;2;1.5;48;5
SUI/EUR;30;30;30;30;23;0,5652173913043478;18,34467591575049;2,3694690730705075;176,75274148039716;16421,927546062263;Short;2;1.5;48;5
SUI/EUR;20;50;20;50;23;0,4782608695652174;18,25404372220585;2,9608793801121744;80,41236919074981;16419,84300561073;Short;2;1.5;48;3
SUI/EUR;20;50;20;50;23;0,4782608695652174;17,707625821546436;2,7982666218477434;92,82842777296173;16407,27539389557;Short;2;None;48;3
SUI/EUR;30;30;30;30;23;0,6521739130434783;17,701136360669473;2,650674755287611;108,610994854409;16407,126136295403;Short;2;None;48;4
SUI/EUR;30;40;30;40;22;0,45454545454545453;18,487939912315003;2,5406170602450966;103,58063710165516;16406,73467807093;Short;0;None;0;5
SUI/EUR;30;40;30;40;19;0,6842105263157895;21,141886316691732;2,9571164602595243;81,47529725619279;16401,695840017142;Short;2;None;48;4
SUI/EUR;30;40;30;40;20;0,55;19,38489589234976;2,9394314673489634;65,24738695118322;16387,697917846992;Short;2;None;48;3
SUI/EUR;20;50;20;50;21;0,5238095238095238;18,30941100014565;2,5871080525439702;101,57048655606377;16384,497631003058;Short;2;None;48;5
SUI/EUR;20;50;20;50;22;0,5454545454545454;17,241286440739074;2,6947068842237396;118,39723010834314;16379,308301696261;Short;2;1.5;48;4
SUI/EUR;30;40;30;40;19;0,6842105263157895;19,89806039398963;2,6573011315293837;122,42186562542338;16378,063147485798;Short;2;1.5;48;4
SUI/EUR;30;40;30;40;22;0,5454545454545454;16,981975792636895;2,649007022469244;90,37410701737281;16373,603467438012;Short;0;None;0;4
SUI/EUR;20;50;20;50;21;0,5238095238095238;17,732617354661937;2,4670718507111236;129,58504155191804;16372,384964447898;Short;2;1.5;48;5
SUI/EUR;30;40;30;40;22;0,45454545454545453;16,804614072841773;2,23018551313755;118,40178223525618;16369,701509602519;Short;0;1.5;0;5
SUI/EUR;30;30;30;30;23;0,6521739130434783;16,059964903778848;2,304276076355399;163,35635166998327;16369,379192786915;Short;2;1.5;48;4
SUI/EUR;30;30;30;30;24;0,5;15,06089903319648;2,5590427312762825;75,95739427799526;16361,461576796717;Short;2;None;48;3
SUI/EUR;30;50;30;50;20;0,3;17,31333850595197;1,7838990296997463;160,1310914676942;16346,266770119042;Short;0;None;0;0
SUI/EUR;30;40;30;40;20;0,55;17,28540222118682;2,4330304670204868;92,07473664464669;16345,708044423738;Short;2;1.5;48;3
SUI/EUR;20;30;20;30;26;0,4230769230769231;13,28072795327452;2,267939625976236;93,36530335314637;16345,298926785146;Short;2;None;48;3
SUI/EUR;20;50;20;50;22;0,5454545454545454;15,66858802465937;2,3358264317396453;111,7204759013639;16344,708936542509;Short;2;None;48;4
SUI/EUR;30;40;30;40;22;0,5454545454545454;15,59728075684473;2,3369195067927873;105,192544375348;16343,14017665059;Short;0;1.5;0;4
SUI/EUR;30;40;30;40;22;0,3181818181818182;15,26506553793992;1,7668464445510785;193,62611627267688;16335,831441834682;Short;0;None;0;0
