Symbol;ParamA;ParamB;Length;SlowLength;Trades;WinRate;AvgPnL;ProfitFactor;MaxDrawdown;FinalEquity;Direction;MinHoldDays;ATRStopMult;MinHoldBars;MaxHoldBars
ZEC/USDC;30;40;30;40;5;1,0;180,42023892410847;inf;0,0;16902,101194620544;Short;2;None;48;0
ZEC/USDC;30;50;30;50;5;0,8;122,96740467859266;3,3657443065597623;259,89157902151055;16614,837023392964;Short;2;None;48;0
ZEC/USDC;10;30;10;30;33;0,3333333333333333;14,484342443986456;1,7404539278319144;247,52581858694248;16477,983300651544;Short;0;None;0;0
ZEC/USDC;30;30;30;30;6;0,6666666666666666;78,35317701569183;2,264602349474899;286,2005631553038;16470,119062094152;Short;2;None;48;0
ZEC/USDC;10;30;10;30;33;0,3333333333333333;13,701435234664311;1,673476395832591;247,52581858694248;16452,147362743915;Short;0;1.5;0;0
ZEC/USDC;10;40;10;40;33;0,3333333333333333;13,354020379018614;1,6626487702792017;247,52581858694248;16440,68267250761;Short;0;None;0;0
ZEC/USDC;30;40;30;40;7;0,5714285714285714;60,42837775049001;2,080681073673268;291,81954152325306;16422,99864425343;Short;2;1.5;48;0
ZEC/USDC;10;40;10;40;33;0,3333333333333333;12,572885409062978;1,60060727875831;247,52581858694248;16414,905218499076;Short;0;1.5;0;0
ZEC/USDC;30;30;30;30;8;0,5;49,72718622866818;1,8731912879192745;291,81954152325306;16397,817489829344;Short;2;1.5;48;0
ZEC/USDC;30;40;30;40;20;0,25;17,670865098690296;1,7488229462350333;299,2814718255868;16353,417301973801;Short;0;1.5;0;0
ZEC/USDC;30;40;30;40;20;0,25;17,670865098690296;1,7488229462350333;299,2814718255868;16353,417301973801;Short;0;None;0;0
ZEC/USDC;10;50;10;50;33;0,30303030303030304;10,518446848782052;1,4758959168524481;292,3346090580271;16347,108746009808;Short;0;None;0;0
ZEC/USDC;30;30;30;30;20;0,6;17,136965844395252;2,218758869357351;106,2888302982883;16342,739316887903;Short;2;None;48;3
ZEC/USDC;10;50;10;50;33;0,30303030303030304;9,741757793130553;1,4257928868136518;308,47504758337345;16321,47800717331;Short;0;1.5;0;0
ZEC/USDC;30;50;30;50;7;0,42857142857142855;45,14856471849814;1,694753723912756;291,5242699931805;16316,039953029487;Short;2;1.5;48;0
ZEC/USDC;10;30;10;30;33;0,42424242424242425;9,433578697874333;1,5496591741074475;301,45443488226556;16311,30809702985;Short;0;1.5;0;3
ZEC/USDC;10;30;10;30;33;0,42424242424242425;9,433578697874333;1,5496591741074475;301,45443488226556;16311,30809702985;Short;0;None;0;3
ZEC/USDC;30;50;30;50;19;0,21052631578947367;16,348180937892526;1,6234742252253784;323,9922796045121;16310,615437819959;Short;0;None;0;0
ZEC/USDC;30;50;30;50;19;0,21052631578947367;16,348180937892526;1,6234742252253784;323,9922796045121;16310,615437819959;Short;0;1.5;0;0
ZEC/USDC;10;40;10;40;33;0,3939393939393939;9,305809373391668;1,475598212716738;296,68625824651645;16307,091709321923;Short;0;None;0;4
ZEC/USDC;10;30;10;30;33;0,3939393939393939;8,8332938729562;1,4658065982280537;327,7015824215814;16291,498697807552;Short;0;None;0;4
ZEC/USDC;30;30;30;30;21;0,6190476190476191;13,554122450441593;2,044387404357025;148,9090918600723;16284,636571459274;Short;2;1.5;48;2
ZEC/USDC;30;30;30;30;21;0,6190476190476191;13,554122450441593;2,044387404357025;148,9090918600723;16284,636571459274;Short;2;None;48;2
ZEC/USDC;20;30;20;30;20;0,5;14,102286644876548;1,8335336548531307;163,83444460555802;16282,045732897535;Short;2;None;48;5
ZEC/USDC;10;40;10;40;33;0,3939393939393939;8,531021619977649;1,4193936382760328;296,68625824651645;16281,52371345926;Short;0;1.5;0;4
ZEC/USDC;10;30;10;30;28;0,6071428571428571;9,882378326043368;1,761768201924618;285,6215559435768;16276,706593129216;Short;2;1.5;48;2
ZEC/USDC;10;30;10;30;33;0,3939393939393939;8,059246979689135;1,408321911976447;327,7015824215814;16265,95515032974;Short;0;1.5;0;4
ZEC/USDC;20;50;20;50;23;0,5217391304347826;11,019597570178163;1,8560027879858798;177,32462737847527;16253,4507441141;Short;2;None;48;2
ZEC/USDC;20;50;20;50;26;0,34615384615384615;9,486626386779083;1,4957289228166342;295,8380912667326;16246,652286056258;Short;0;1.5;0;4
ZEC/USDC;20;50;20;50;26;0,34615384615384615;9,413649874570366;1,4901226200509865;295,80354137767245;16244,75489673883;Short;0;None;0;4
ZEC/USDC;10;30;10;30;28;0,6071428571428571;8,612904695427456;1,6053075095074585;320,840585766231;16241,16133147197;Short;2;None;48;2
ZEC/USDC;10;40;10;40;33;0,42424242424242425;7,290826179646071;1,4110836321903335;371,77004492082233;16240,597263928317;Short;0;1.5;0;3
