Zeit;Entry;ExitZeit;ExitPreis;Stake;Fees;ExitReason;PnL (USD);Equity;Direction;MinHoldDays;MaxHoldBars;BarsHeld
2025-04-24 23:00:00+02:00;132,396240234375;2025-04-27 21:00:00+02:00;132,0245819091797;2000,0;4,0;Trend flip;1,6143335269548862;16001,614333526955;Short;2;0;70
2025-04-27 22:00:00+02:00;131,00051879882812;2025-05-01 01:00:00+02:00;130,37783813476562;2000,2017916908694;4,000403583381739;Trend flip;5,507092961893123;16007,121426488848;Short;2;0;75
2025-05-06 01:00:00+02:00;129,68209838867188;2025-05-10 14:00:00+02:00;152,15782165527344;2000,890178311106;4,001780356622212;Trend flip;-350,7840617459698;15656,337364742878;Short;2;0;109
2025-05-18 08:00:00+02:00;151,65289306640625;2025-05-21 05:00:00+02:00;150,02513122558594;1957,0421705928597;3,9140843411857196;Trend flip;17,091769894462082;15673,42913463734;Short;2;0;69
2025-05-21 09:00:00+02:00;149,0852813720703;2025-05-23 15:00:00+02:00;159,06558227539062;1959,1786418296674;3,918357283659335;Trend flip;-135,07276896578796;15538,35636567155;Short;2;0;54
2025-05-29 06:00:00+02:00;152,92721557617188;2025-05-31 21:00:00+02:00;138,86691284179688;1942,2945457089438;3,8845890914178876;Trend flip;174,6921881624031;15713,048553833954;Short;2;0;63
2025-06-01 01:00:00+02:00;138,05470275878906;2025-06-03 01:00:00+02:00;137,09800720214844;1964,1310692292443;3,928262138458489;Trend flip;9,682831355941063;15722,731385189896;Short;2;0;48
2025-06-03 22:00:00+02:00;138,7663116455078;2025-06-06 13:00:00+02:00;130,84803771972656;1965,341423148737;3,9306828462974743;Trend flip;108,21549702718221;15830,946882217078;Short;2;0;63
2025-06-07 00:00:00+02:00;130,36505126953125;2025-06-09 10:00:00+02:00;132,68319702148438;1978,8683602771348;3,9577367205542697;Trend flip;-39,1458890541623;15791,800993162917;Short;2;0;58
2025-06-13 19:00:00+02:00;126,65148162841795;2025-06-18 22:00:00+02:00;128,49510192871094;1973,9751241453646;3,9479502482907294;Trend flip;-32,682399813002185;15759,118593349915;Short;2;0;123
2025-06-19 01:00:00+02:00;127,45220184326172;2025-06-23 07:00:00+02:00;117,00772094726562;1969,8898241687393;3,9397796483374785;Trend flip;157,48918225417717;15916,607775604092;Short;2;0;102
2025-06-23 17:00:00+02:00;115,81047821044922;2025-06-25 22:00:00+02:00;124,4355239868164;1989,5759719505115;3,979151943901023;Trend flip;-152,15386030189737;15764,453915302194;Short;2;0;53
2025-06-25 23:00:00+02:00;123,76483154296876;2025-06-28 04:00:00+02:00;122,12083435058594;1970,5567394127743;3,9411134788255486;Trend flip;22,234252387534763;15786,688167689728;Short;2;0;53
2025-07-02 11:00:00+02:00;126,366455078125;2025-07-06 14:00:00+02:00;126,45760345458984;1973,336020961216;3,946672041922432;Trend flip;-5,3700432555804305;15781,318124434149;Short;2;0;99
2025-07-24 18:00:00+02:00;158,04408264160156;2025-07-26 20:00:00+02:00;158,51571655273438;1972,6647655542686;3,9453295311085372;Trend flip;-9,832140243548029;15771,4859841906;Short;2;0;50
2025-08-04 06:00:00+02:00;140,2285919189453;2025-08-06 16:00:00+02:00;143,81471252441406;1971,435748023825;3,94287149604765;Trend flip;-54,35916864058729;15717,126815550013;Short;2;0;58
2025-08-07 05:00:00+02:00;143,17449951171875;2025-08-11 15:00:00+02:00;154,40065002441406;1964,6408519437516;3,9292817038875034;Trend flip;-157,97454802245622;15559,152267527557;Short;2;0;106
2025-08-21 17:00:00+02:00;156,63143920898438;2025-08-25 00:00:00+02:00;175,3278350830078;1944,8940334409447;3,8897880668818896;Trend flip;-236,04310904685235;15323,109158480705;Short;2;0;79
2025-09-23 11:00:00+02:00;185,47357177734372;2025-09-26 19:00:00+02:00;171,98605346679688;1915,3886448100882;3,8307772896201766;Trend flip;135,4550474838545;15458,56420596456;Short;2;0;80
