timestamp,open,high,low,close,volume
2024-05-02 02:00:00+02:00,125.9,126.17,119.92,122.93,10170.875
2024-05-02 10:00:00+02:00,122.8,131.51,122.74,130.1,15196.465
2024-05-02 18:00:00+02:00,130.15,131.51,126.63,128.47,8470.886
2024-05-03 02:00:00+02:00,128.38,132.17,127.5,127.96,8675.377
2024-05-03 10:00:00+02:00,127.88,133.64,126.58,132.02,13004.57
2024-05-03 18:00:00+02:00,132.13,134.88,131.33,133.66,5911.775
2024-05-04 02:00:00+02:00,133.69,136.1,132.49,133.94,5627.319
2024-05-04 10:00:00+02:00,133.99,138.74,133.99,136.0,7653.55
2024-05-04 18:00:00+02:00,135.98,137.5,135.19,135.82,4955.081
2024-05-05 02:00:00+02:00,136.08,136.89,133.18,135.47,5247.33
2024-05-05 10:00:00+02:00,135.46,137.53,135.02,137.09,4735.125
2024-05-05 18:00:00+02:00,137.13,137.37,134.5,135.39,3718.02
2024-05-06 02:00:00+02:00,135.45,138.83,135.09,138.44,4192.242
2024-05-06 10:00:00+02:00,138.37,145.63,138.37,142.89,16344.598
2024-05-06 18:00:00+02:00,142.53,144.66,140.15,142.1,7243.434
2024-05-07 02:00:00+02:00,142.04,146.88,141.27,144.29,5949.298
2024-05-07 10:00:00+02:00,144.22,147.98,141.18,143.74,8686.955
2024-05-07 18:00:00+02:00,143.74,144.35,137.61,137.9,5646.068
2024-05-08 02:00:00+02:00,138.01,139.62,135.79,136.31,5853.123
2024-05-08 10:00:00+02:00,136.31,138.58,134.56,135.66,9485.049
2024-05-08 18:00:00+02:00,135.65,138.76,130.33,132.22,8077.57
2024-05-09 02:00:00+02:00,132.04,135.67,132.04,133.41,5198.559
2024-05-09 10:00:00+02:00,133.47,137.25,131.03,136.02,8904.976
2024-05-09 18:00:00+02:00,136.1,142.28,135.33,141.64,9723.694
2024-05-10 02:00:00+02:00,141.55,144.5,140.45,143.25,7189.629
2024-05-10 10:00:00+02:00,143.15,144.34,135.47,136.62,11159.951
2024-05-10 18:00:00+02:00,136.31,138.07,134.47,135.82,8385.955
2024-05-11 02:00:00+02:00,135.69,137.29,133.27,135.41,4957.212
2024-05-11 10:00:00+02:00,135.55,136.67,133.14,135.3,3073.732
2024-05-11 18:00:00+02:00,135.52,136.37,134.78,135.13,2021.278
2024-05-12 02:00:00+02:00,135.2,137.38,133.72,134.05,2474.098
2024-05-12 10:00:00+02:00,134.09,135.96,133.77,135.01,2199.111
2024-05-12 18:00:00+02:00,134.86,136.06,132.51,133.25,2358.802
2024-05-13 02:00:00+02:00,133.4,135.53,128.11,133.29,7472.682
2024-05-13 10:00:00+02:00,133.43,137.45,133.38,136.55,8086.137
2024-05-13 18:00:00+02:00,136.54,139.73,135.1,136.62,7169.067
2024-05-14 02:00:00+02:00,136.74,138.11,133.31,135.91,4940.202
2024-05-14 10:00:00+02:00,135.87,137.49,131.28,132.0,10811.282
2024-05-14 18:00:00+02:00,131.86,133.82,131.17,131.42,4932.048
2024-05-15 02:00:00+02:00,131.45,133.61,130.76,133.26,2766.552
2024-05-15 10:00:00+02:00,133.4,141.87,132.34,139.5,12232.81
2024-05-15 18:00:00+02:00,139.73,145.66,139.12,145.53,9681.635
2024-05-16 02:00:00+02:00,145.63,150.36,145.15,149.66,7285.076
2024-05-16 10:00:00+02:00,149.66,151.56,144.95,147.4,9878.925
2024-05-16 18:00:00+02:00,147.36,147.52,143.87,146.57,5425.233
2024-05-17 02:00:00+02:00,146.77,156.3,146.76,155.85,8358.755
2024-05-17 10:00:00+02:00,155.87,157.0,152.9,155.77,9304.577
2024-05-17 18:00:00+02:00,156.06,158.22,152.82,155.85,5679.746
2024-05-18 02:00:00+02:00,155.82,160.39,155.14,158.53,4333.76
2024-05-18 10:00:00+02:00,158.43,162.0,158.04,158.71,9120.869
2024-05-18 18:00:00+02:00,158.67,159.89,156.82,158.67,4547.513
2024-05-19 02:00:00+02:00,158.68,161.44,158.27,160.15,2600.878
2024-05-19 10:00:00+02:00,160.31,160.53,152.59,154.78,6979.004
2024-05-19 18:00:00+02:00,154.69,157.81,153.92,156.35,3733.924
2024-05-20 02:00:00+02:00,156.53,164.04,154.21,163.74,7307.14
2024-05-20 10:00:00+02:00,163.76,165.0,161.31,164.64,8066.056
2024-05-20 18:00:00+02:00,164.66,172.26,163.81,168.96,15747.537
2024-05-21 02:00:00+02:00,169.02,170.51,164.4,165.37,7845.945
2024-05-21 10:00:00+02:00,165.35,168.66,161.42,162.09,10750.726
2024-05-21 18:00:00+02:00,162.07,163.99,159.4,163.02,6709.175
2024-05-22 02:00:00+02:00,162.94,168.19,160.81,165.54,6429.611
2024-05-22 10:00:00+02:00,165.58,168.57,162.62,167.23,7647.432
2024-05-22 18:00:00+02:00,167.26,169.16,162.7,163.27,8173.879
2024-05-23 02:00:00+02:00,163.47,165.31,162.04,163.6,4214.837
2024-05-23 10:00:00+02:00,163.63,164.06,155.98,159.53,11761.694
2024-05-23 18:00:00+02:00,159.47,167.27,153.22,162.78,12932.956
2024-05-24 02:00:00+02:00,162.4,162.7,152.83,153.68,7972.3
2024-05-24 10:00:00+02:00,153.63,155.92,150.25,154.24,8419.696
2024-05-24 18:00:00+02:00,154.21,157.09,151.92,154.85,4861.728
2024-05-25 02:00:00+02:00,154.62,156.87,153.18,155.87,1859.168
2024-05-25 10:00:00+02:00,155.81,157.22,153.65,154.81,4322.915
2024-05-25 18:00:00+02:00,154.8,155.53,153.37,155.27,2305.063
