timestamp,open,high,low,close,volume
2024-05-02 02:00:00+02:00,54552.89,54769.28,53230.0,53912.37,68.84909
2024-05-02 10:00:00+02:00,53913.84,55623.25,53844.22,55414.7,238.62073
2024-05-02 18:00:00+02:00,55456.33,55651.0,54756.0,55120.01,77.7927
2024-05-03 02:00:00+02:00,55120.01,55949.99,54908.0,55198.67,51.49131
2024-05-03 10:00:00+02:00,55192.9,57650.0,54850.01,57309.79,213.59999
2024-05-03 18:00:00+02:00,57366.52,58905.67,57250.02,58487.62,94.73229
2024-05-04 02:00:00+02:00,58516.93,59156.49,58195.0,58595.96,26.62674
2024-05-04 10:00:00+02:00,58567.52,60007.0,58550.0,59184.9,74.22793
2024-05-04 18:00:00+02:00,59184.9,59704.36,58893.8,59407.39,47.63903
2024-05-05 02:00:00+02:00,59438.11,59682.56,58485.0,59287.0,32.44658
2024-05-05 10:00:00+02:00,59290.13,60066.68,59086.98,59883.12,34.81024
2024-05-05 18:00:00+02:00,59899.99,59979.99,59095.03,59489.61,24.35383
2024-05-06 02:00:00+02:00,59509.74,60048.0,59160.45,60033.05,37.90361
2024-05-06 10:00:00+02:00,60036.16,60892.75,58441.4,59092.53,131.52721
2024-05-06 18:00:00+02:00,59089.52,59170.51,58256.27,58694.78,34.03187
2024-05-07 02:00:00+02:00,58708.96,59431.13,58401.07,59181.01,23.47182
2024-05-07 10:00:00+02:00,59217.03,59875.0,58575.0,59213.02,80.29478
2024-05-07 18:00:00+02:00,59213.01,59344.86,57954.22,58011.98,31.5256
2024-05-08 02:00:00+02:00,58013.66,58656.62,57800.01,57928.07,24.06025
2024-05-08 10:00:00+02:00,57945.0,58457.35,57466.21,57929.95,71.78005
2024-05-08 18:00:00+02:00,57933.35,58397.09,56600.15,56897.98,48.39872
2024-05-09 02:00:00+02:00,56894.2,57482.38,56848.91,57041.59,23.8919
2024-05-09 10:00:00+02:00,57035.06,57787.0,56500.0,57710.12,98.76572
2024-05-09 18:00:00+02:00,57722.13,58813.0,57319.91,58524.06,57.12615
2024-05-10 02:00:00+02:00,58516.87,58787.73,58146.42,58532.62,28.7302
2024-05-10 10:00:00+02:00,58546.5,58900.0,56413.83,56603.42,115.96295
2024-05-10 18:00:00+02:00,56583.68,56923.74,55876.96,56526.58,85.34335
2024-05-11 02:00:00+02:00,56550.71,56805.38,56400.01,56712.76,6.4848
2024-05-11 10:00:00+02:00,56714.26,57173.86,56227.88,56862.9,15.07292
2024-05-11 18:00:00+02:00,56895.72,57068.65,56476.56,56528.8,10.14693
2024-05-12 02:00:00+02:00,56543.09,56820.58,56350.0,56532.9,3.95182
2024-05-12 10:00:00+02:00,56543.41,57200.0,56509.97,57079.98,13.41152
